交易代码,公司名称,董监高姓名,职务,变动数,变动后持股数,变动原因,变动日期,填报日期,股份变动人姓名,变动人与董监高的关系
429,粤高速B,汪春华,董事、高管,135100.0,,竞价交易,2017-04-11,2017-04-12,汪春华,本人
488,晨鸣纸业,李栋,监事,10000.0,10000.0,竞价交易,2017-05-10,2017-05-11,李栋,本人
488,晨鸣纸业,孙迎花,监事,5000.0,,竞价交易,2017-09-08,2017-09-11,王兆春,配偶
488,晨鸣纸业,张晓峰,监事,3000.0,,竞价交易,2017-11-02,2017-11-03,张冰杰,兄弟姐妹
488,晨鸣B,肖鹏,董秘,61600.0,,竞价交易,2017-11-07,2017-11-08,肖鹏,本人
501,鄂武商A,张宇燕,监事,1000.0,,竞价交易,2017-08-09,2017-08-10,张宇晴,兄弟姐妹
501,鄂武商A,岳琴舫,独立董事,1000.0,,竞价交易,2017-10-13,2017-10-16,岳芊芊,子女
510,金路集团,刘江东,董事、高管,12346300.0,73264618.0,竞价交易,2017-07-10,2017-07-11,刘江东,本人
510,金路集团,刘汉东,高管,10000.0,,竞价交易,2017-08-14,2017-08-15,谢德华,配偶
513,丽珠集团,周鹏,高管,100.0,,竞价交易,2017-03-24,2017-03-27,周悠,子女
513,丽珠集团,周鹏,高管,900.0,,竞价交易,2017-09-27,2017-09-28,夏玉仙,父母
516,国际医学,曹鹤玲,董事,2640000.0,49397770.0,竞价交易,2017-05-12,2017-05-15,曹鹤玲,本人
516,国际医学,王爱萍,董事,130000.0,130000.0,竞价交易,2017-06-15,2017-06-16,王爱萍,本人
519,中兵红箭,王建文,监事,2300.0,,竞价交易,2017-02-03,2017-02-06,王建斌,兄弟姐妹
520,长航凤凰,王涛,董事、高管,5000.0,5000.0,竞价交易,2017-06-22,2017-06-23,王涛,本人
521,美菱电器,李伟,董事,43173.0,1183573.0,竞价交易,2017-08-16,2017-08-17,李伟,本人
521,皖美菱B,LIUHONGWEI,高管,39200.0,1333132.0,竞价交易,2017-11-06,2017-11-07,LIUHONGWEI,本人
523,广州浪奇,陈建斌,董事、高管,10000.0,138100.0,竞价交易,2017-05-23,2017-05-24,陈建斌,本人
524,岭南控股,唐昕,高管,1100.0,,竞价交易,2017-01-19,2017-01-20,王智贤,父母
528,柳工,郑毓煌,独立董事,800.0,,竞价交易,2017-10-18,2017-10-19,郑素双,配偶
534,万泽股份,蔡勇峰,董秘、董事,2700.0,,竞价交易,2017-03-16,2017-03-17,向亮,配偶
541,佛山照明,陈煜,高管,10000.0,27160.0,竞价交易,2017-01-25,2017-02-03,陈煜,本人
541,佛山照明,叶正鸿,监事,7500.0,52428.0,竞价交易,2017-02-03,2017-02-06,叶正鸿,本人
541,佛山照明,张楠,独立董事,5700.0,,竞价交易,2017-09-01,2017-09-04,边易达,子女
547,航天发展,王文海,高管,145000.0,,竞价交易,2017-05-23,2017-05-24,王宜欢,子女
548,湖南投资,王力力,董事,1200.0,,竞价交易,2017-06-22,2017-06-23,杨福元,父母
551,创元科技,韩震,监事,500.0,,竞价交易,2017-04-21,2017-04-24,韩思远,子女
553,沙隆达A,安礼如,董事,800.0,,竞价交易,2017-09-08,2017-09-11,安礼伟,兄弟姐妹
555,神州信息,何文潮,高管,1000.0,,竞价交易,2017-02-17,2017-02-20,陆有香,父母
558,莱茵体育,黄海燕,独立董事,1900.0,,竞价交易,2017-05-05,2017-05-08,黄海翔,兄弟姐妹
559,万向钱潮,鲁冠球,董事,5246316.0,,竞价交易,2017-09-22,2017-09-25,万向集团公司,受控法人
559,万向钱潮,鲁冠球,董事,1304047.0,,竞价交易,2017-10-31,2017-11-01,万向集团公司,受控法人
559,万向钱潮,鲁冠球,董事,2644140.0,,竞价交易,2017-11-01,2017-11-02,万向集团公司,受控法人
560,昆百大A,顾俊,监事,1000.0,1000.0,竞价交易,2017-03-31,2017-04-06,顾俊,本人
561,烽火电子,唐大楷,董事,10000.0,,竞价交易,2017-06-02,2017-06-05,崔萍,配偶
561,烽火电子,唐大楷,董事,19200.0,,竞价交易,2017-12-29,2018-01-02,崔萍,配偶
568,泸州老窖,张宿义,高管,10000.0,,竞价交易,2017-08-01,2017-08-02,张明华,兄弟姐妹
571,新大洲A,陈阳友,董事,500.0,,竞价交易,2017-01-19,2017-01-20,陈震,子女
571,新大洲A,陈阳友,董事,1499903.0,1499903.0,竞价交易,2017-11-16,2017-11-17,陈阳友,本人
571,新大洲A,陈阳友,董事,199900.0,,竞价交易,2017-12-29,2018-01-02,黑龙江恒阳农业集团有限公司,受控法人
572,海马汽车,朱宏林,高管,300.0,,竞价交易,2017-12-04,2017-12-05,朱潇,子女
585,东北电气,王政,董事,236900.0,236900.0,竞价交易,2017-01-25,2017-02-03,王政,本人
586,汇源通信,方程,高管,2500.0,,竞价交易,2017-03-20,2017-03-21,方文,兄弟姐妹
587,金洲慈航,任会清,高管,10000.0,,竞价交易,2017-01-17,2017-01-18,严建和,配偶
590,启迪古汉,但铭,董事、高管,1000.0,,竞价交易,2017-03-07,2017-03-08,尤冬梅,配偶
595,宝塔实业,索战海,高管,1000.0,21160.0,竞价交易,2017-03-27,2017-03-28,索战海,本人
597,东北制药,吴涛,监事,2000.0,8000.0,竞价交易,2017-01-17,2017-01-18,吴涛,本人
598,兴蓉环境,李勇刚,监事,6000.0,,竞价交易,2017-02-15,2017-02-16,李玉娟,兄弟姐妹
599,青岛双星,王倩倩,监事,1000.0,,竞价交易,2017-12-05,2017-12-06,王明伟,父母
601,韶能股份,陈来泉,董事,17000.0,350755.0,竞价交易,2017-05-11,2017-05-12,陈来泉,本人
620,新华联,李建刚,董事,14000.0,,竞价交易,2017-06-06,2017-06-07,李潇,子女
623,吉林敖东,郭丽,监事,100.0,,竞价交易,2017-03-09,2017-03-10,郭影,兄弟姐妹
629,*ST钒钛,郑永雄,监事,400.0,,竞价交易,2017-01-03,2017-01-04,郑涛,兄弟姐妹
629,*ST钒钛,郑永雄,监事,500.0,,竞价交易,2017-02-03,2017-02-06,郑涛,兄弟姐妹
636,风华高科,唐浩,监事,3800.0,,竞价交易,2017-02-10,2017-02-13,蔡丽萍,配偶
637,茂化实华,曹光明,高管,200.0,,竞价交易,2017-06-05,2017-06-06,曹艳,子女
639,西王食品,吴振金,董事,1000.0,1000.0,竞价交易,2017-02-07,2017-02-08,吴振金,本人
639,西王食品,周勇,高管,300.0,,竞价交易,2017-06-06,2017-06-07,苗兴英,配偶
639,西王食品,王棣,董事,238600.0,238600.0,竞价交易,2017-11-16,2017-11-17,王棣,本人
651,格力电器,董明珠,董事、高管,130000.0,44448492.0,竞价交易,2017-01-16,2017-01-17,董明珠,本人
651,格力电器,董明珠,董事、高管,30000.0,44478492.0,竞价交易,2017-05-08,2017-05-09,董明珠,本人
651,格力电器,张军督,董事,10500.0,,竞价交易,2017-11-24,2017-11-27,张军明,兄弟姐妹
651,格力电器,张军督,董事,4500.0,,竞价交易,2017-12-12,2017-12-13,张军明,兄弟姐妹
656,金科股份,艾兆青,监事,11300.0,599800.0,竞价交易,2017-07-05,2017-07-06,艾兆青,本人
656,金科股份,蒋思海,董事、高管,634603.0,34539680.0,竞价交易,2017-12-01,2017-12-04,蒋思海,本人
661,长春高新,安吉祥,董事、高管,4800.0,17900.0,竞价交易,2017-05-11,2017-05-12,安吉祥,本人
662,天夏智慧,高友志,董事、高管,30000.0,30000.0,竞价交易,2017-04-28,2017-05-02,高友志,本人
662,天夏智慧,高友志,董事、高管,10000.0,40000.0,竞价交易,2017-05-03,2017-05-04,高友志,本人
663,永安林业,林青文,监事,7800.0,,竞价交易,2017-01-12,2017-01-13,林青梅,兄弟姐妹
663,永安林业,林青文,监事,10300.0,,竞价交易,2017-02-17,2017-02-20,林青植,兄弟姐妹
665,湖北广电,祁国钧,高管,9000.0,9000.0,竞价交易,2017-06-02,2017-06-05,祁国钧,本人
665,湖北广电,余汉江,监事,5300.0,5300.0,竞价交易,2017-07-12,2017-07-13,余汉江,本人
671,阳光城,朱荣斌,董事,3000.0,,竞价交易,2017-08-15,2017-08-16,朱贤军,兄弟姐妹
681,视觉中国,柴继军,董秘、董事、高管,100000.0,,竞价交易,2017-05-11,2017-05-12,巫晓燕,配偶
683,远兴能源,赵国智,高管,33000.0,33000.0,竞价交易,2017-07-11,2017-07-12,赵国智,本人
685,中山公用,陈晓鸿,高管,2000.0,,竞价交易,2017-11-13,2017-11-14,陈晓燕,兄弟姐妹
687,华讯方舟,吴光胜,董事、高管,400063.0,600063.0,竞价交易,2017-06-22,2017-06-23,吴光胜,本人
687,华讯方舟,吴光胜,董事,50000.0,650063.0,竞价交易,2017-12-01,2017-12-04,吴光胜,本人
695,滨海能源,张云峰,监事,2500.0,,竞价交易,2017-04-10,2017-04-11,张飞宇,兄弟姐妹
697,炼石有色,张政,董事、高管,480000.0,141203102.0,竞价交易,2017-05-04,2017-05-05,张政,本人
709,河钢股份,王新东,董事,200.0,,竞价交易,2017-09-07,2017-09-08,姜惠君,配偶
710,*ST天仪,顾中国,董秘、高管,500.0,,竞价交易,2017-03-30,2017-04-06,顾中宇,兄弟姐妹
710,贝瑞基因,李广超,独立董事,4100.0,,竞价交易,2017-09-07,2017-09-08,李广健,兄弟姐妹
711,京蓝科技,陈方清,独立董事,2000.0,,竞价交易,2017-06-14,2017-06-15,陈曦,子女
711,京蓝科技,郭源源,高管,414500.0,414500.0,竞价交易,2017-11-13,2017-11-14,郭源源,本人
711,京蓝科技,刘欣,董秘、高管,103999.0,103999.0,竞价交易,2017-12-20,2017-12-21,刘欣,本人
712,锦龙股份,蓝永强,董事,197300.0,197300.0,竞价交易,2017-05-18,2017-05-19,蓝永强,本人
712,锦龙股份,刘伟文,董事、高管,22200.0,214800.0,竞价交易,2017-11-03,2017-11-06,刘伟文,本人
713,丰乐种业,陈会中,监事,200.0,,竞价交易,2017-10-13,2017-10-16,陈毓芬,兄弟姐妹
715,中兴商业,曹青,监事,200.0,,竞价交易,2017-01-16,2017-01-17,曹勃,兄弟姐妹
720,新能泰山,吴永钢,董事,2000.0,,竞价交易,2017-06-19,2017-06-20,吴冬华,兄弟姐妹
722,湖南发展,王小万,独立董事,600.0,,竞价交易,2017-06-22,2017-06-23,杨福元,父母
726,鲁泰B,秦桂玲,董秘、董事,3200.0,,竞价交易,2017-06-19,2017-06-20,高强,配偶
726,鲁泰B,刘子龙,监事,2500.0,,竞价交易,2017-07-10,2017-07-11,刘子龙,本人
726,鲁泰B,潘平利,高管,3800.0,59400.0,竞价交易,2017-09-08,2017-09-11,潘平利,本人
751,锌业股份,郭宗昌,独立董事,30000.0,,竞价交易,2017-01-11,2017-01-12,郭晓钰,子女
751,锌业股份,郭宗昌,独立董事,90000.0,,竞价交易,2017-02-14,2017-02-15,郭晓钰,子女
751,锌业股份,郭宗昌,独立董事,40000.0,,竞价交易,2017-03-20,2017-03-21,郭晓钰,子女
755,山西三维,李红星,董事,100.0,,竞价交易,2017-01-09,2017-01-10,李嘉怡,子女
757,浩物股份,赵革,监事,300.0,,竞价交易,2017-04-25,2017-04-26,赵玉梅,兄弟姐妹
782,美达股份,梁金安,董事,300.0,,竞价交易,2017-02-22,2017-02-23,梁晓怡,子女
790,泰合健康,王仁果,董事、高管,2352300.0,,竞价交易,2017-03-27,2017-03-28,王安全,父母
793,华闻传媒,朱金玲,董事,2893133.0,,竞价交易,2017-07-19,2017-07-20,国广环球资产管理有限公司,受控法人
793,华闻传媒,朱金玲,董事,3751400.0,,竞价交易,2017-11-22,2017-11-23,国广环球资产管理有限公司,受控法人
797,中国武夷,郑建新,董事,1700.0,,竞价交易,2017-07-03,2017-07-04,郑丽娟,兄弟姐妹
797,中国武夷,郑建新,董事,1800.0,,竞价交易,2017-09-14,2017-09-15,林丽卿,配偶
798,中水渔业,陈明,董秘,8700.0,20081.0,竞价交易,2017-05-25,2017-05-26,陈明,本人
798,中水渔业,宗文峰,董事,5000.0,20000.0,竞价交易,2017-06-02,2017-06-05,宗文峰,本人
801,四川九洲,杨远林,监事,2700.0,,竞价交易,2017-07-17,2017-07-18,陈建利,配偶
806,银河生物,时宏珍,高管,2600.0,2600.0,竞价交易,2017-02-27,2017-02-28,时宏珍,本人
807,云铝股份,宁平,独立董事,10000.0,,竞价交易,2017-11-10,2017-11-13,宁琳,兄弟姐妹
813,德展健康,张湧,董事,887300.0,,竞价交易,2017-05-16,2017-05-17,美林控股集团有限公司,受控法人
813,德展健康,张湧,董事,904100.0,,竞价交易,2017-06-01,2017-06-02,美林控股集团有限公司,受控法人
813,德展健康,张湧,董事,400000.0,,竞价交易,2017-09-22,2017-09-25,美林控股集团有限公司,受控法人
813,德展健康,张湧,董事,440000.0,,竞价交易,2017-10-30,2017-10-31,美林控股集团有限公司,受控法人
813,德展健康,张湧,董事,156750.0,,竞价交易,2017-11-06,2017-11-07,美林控股集团有限公司,受控法人
818,方大化工,欧阳国良,高管,6000.0,,竞价交易,2017-08-18,2017-08-21,刘芬琴,配偶
820,神雾节能,王开新,监事,300.0,,竞价交易,2017-04-11,2017-04-12,李利芝,配偶
821,京山轻机,李健,董事、高管,8000.0,,竞价交易,2017-06-23,2017-06-26,孙友元,父母
821,京山轻机,王伟,董事,445000.0,39360436.0,竞价交易,2017-07-18,2017-07-19,王伟,本人
822,山东海化,方勇,董事,1000.0,,竞价交易,2017-08-29,2017-08-30,方昭,兄弟姐妹
836,鑫茂科技,杜克荣,董事,194900.0,,竞价交易,2017-04-25,2017-04-26,杜雪健,子女
837,秦川机床,龙兴元,董事、高管,20000.0,129515.0,竞价交易,2017-05-08,2017-05-09,龙兴元,本人
837,秦川机床,田沙,高管,10000.0,33000.0,竞价交易,2017-06-02,2017-06-05,田沙,本人
839,中信国安,庄宇,董事,4100.0,,竞价交易,2017-08-28,2017-08-29,郭建梅,配偶
859,国风塑业,胡静,董秘、董事、高管,5000.0,20000.0,竞价交易,2017-11-17,2017-11-20,胡静,本人
863,三湘印象,黄辉,董事,718911.0,167111219.0,竞价交易,2017-05-10,2017-05-11,黄辉,本人
863,三湘印象,黄辉,董事,520500.0,168401759.0,竞价交易,2017-07-14,2017-07-17,黄辉,本人
863,三湘印象,黄辉,董事,780000.0,169181759.0,竞价交易,2017-09-05,2017-09-06,黄辉,本人
863,三湘印象,许文智,董事、高管,4600.0,,竞价交易,2017-11-17,2017-11-20,许文献,兄弟姐妹
863,三湘印象,黄辉,董事,666000.0,170067759.0,竞价交易,2017-12-19,2017-12-20,黄辉,本人
875,吉电股份,刘新华,董事,2000.0,,竞价交易,2017-03-16,2017-03-17,刘玉环,配偶
875,吉电股份,吴卓奇,监事,1700.0,,竞价交易,2017-04-11,2017-04-12,李伟红,配偶
876,新希望,党跃文,高管,20000.0,26000.0,竞价交易,2017-08-08,2017-08-09,党跃文,本人
877,天山股份,张德,监事,600.0,,竞价交易,2017-02-15,2017-02-16,张英红,兄弟姐妹
880,潍柴重机,杨奇云,独立董事,100.0,,竞价交易,2017-07-26,2017-07-27,杨滨,子女
882,华联股份,李瑶,监事,1339000.0,,竞价交易,2017-05-05,2017-05-08,北京华联集团投资控股有限公司,受控法人
882,华联股份,刘瑞香,监事,200.0,,竞价交易,2017-11-13,2017-11-14,陈朝春,配偶
883,湖北能源,李绍平,监事,2000.0,,竞价交易,2017-05-02,2017-05-03,李靖阳,子女
887,中鼎股份,胡小平,监事,2000.0,,竞价交易,2017-04-26,2017-04-27,胡爱琴,兄弟姐妹
887,中鼎股份,严江威,董事、高管,1000.0,,竞价交易,2017-07-25,2017-07-26,严江龙,兄弟姐妹
887,中鼎股份,蒋伟坚,董秘,102500.0,202500.0,竞价交易,2017-12-05,2017-12-06,蒋伟坚,本人
892,欢瑞世纪,钟君艳,董事,250213.0,,竞价交易,2017-05-03,2017-05-04,陈援,配偶
892,欢瑞世纪,钟君艳,董事,1570989.0,,竞价交易,2017-10-30,2017-10-31,陈援,配偶
892,欢瑞世纪,赵枳程,董事、高管,611500.0,1012536.0,竞价交易,2017-11-01,2017-11-02,赵枳程,本人
895,双汇发展,王豪杰,高管,100.0,,竞价交易,2017-11-10,2017-11-13,王永杰,兄弟姐妹
895,双汇发展,胡育红,监事,400.0,,竞价交易,2017-12-21,2017-12-22,李昕玥,子女
902,新洋丰,杨磊,高管,5000.0,,竞价交易,2017-09-29,2017-10-09,张舒琦,配偶
903,云内动力,王德琴,监事,1000.0,,竞价交易,2017-12-18,2017-12-19,王德萍,兄弟姐妹
908,景峰医药,罗斌,董事,20000.0,,竞价交易,2017-05-03,2017-05-04,罗健,配偶
908,景峰医药,叶湘武,董事、高管,150000.0,173636182.0,竞价交易,2017-06-01,2017-06-02,叶湘武,本人
908,景峰医药,叶湘武,董事、高管,134710.0,,竞价交易,2017-08-11,2017-08-14,张慧,配偶
915,山大华特,陈华,独立董事,1000.0,,竞价交易,2017-06-27,2017-06-28,李娅,配偶
919,金陵药业,隋利成,高管,23000.0,43000.0,竞价交易,2017-04-17,2017-04-18,隋利成,本人
919,金陵药业,汤卫国,董事、高管,16197.0,189097.0,竞价交易,2017-05-11,2017-05-12,汤卫国,本人
919,金陵药业,李春敏,董事,11000.0,190000.0,竞价交易,2017-07-04,2017-07-05,李春敏,本人
919,金陵药业,陈胜,监事,3000.0,40800.0,竞价交易,2017-11-28,2017-11-29,陈胜,本人
920,南方汇通,许国梁,高管,4000.0,,竞价交易,2017-11-01,2017-11-02,刘瑞芳,配偶
925,众合科技,潘丽春,董事、高管,61700.0,199800.0,竞价交易,2017-05-23,2017-05-24,潘丽春,本人
925,众合科技,潘丽春,董事、高管,61200.0,300000.0,竞价交易,2017-07-14,2017-07-17,潘丽春,本人
927,一汽夏利,刘骏民,独立董事,1800.0,,竞价交易,2017-03-03,2017-03-06,张丽莉,配偶
928,中钢国际,田会,独立董事,8500.0,,竞价交易,2017-04-05,2017-04-06,田庆喜,父母
933,*ST神火,程乐团,高管,1000.0,,竞价交易,2017-04-11,2017-04-12,李玉霞,配偶
949,新乡化纤,季玉栋,高管,25000.0,25000.0,竞价交易,2017-05-02,2017-05-03,季玉栋,本人
949,新乡化纤,岳胜利,董事,100.0,,竞价交易,2017-09-11,2017-09-12,岳崇阳,子女
957,中通客车,郑明俊,独立董事,6100.0,,竞价交易,2017-12-14,2017-12-15,郑明杰,兄弟姐妹
958,东方能源,李固旺,董事,30000.0,30000.0,竞价交易,2017-11-29,2017-11-30,李固旺,本人
958,东方能源,徐锴,监事,20000.0,20000.0,竞价交易,2017-12-06,2017-12-07,徐锴,本人
959,首钢股份,陈益,董秘,500.0,,竞价交易,2017-05-12,2017-05-15,陈静芳,兄弟姐妹
960,锡业股份,韩守礼,董事,300.0,,竞价交易,2017-11-15,2017-11-16,韩守财,兄弟姐妹
961,中南建设,鲁贵卿,董事,600.0,,竞价交易,2017-07-19,2017-07-20,付喜云,配偶
961,中南建设,张良,监事,5000.0,,竞价交易,2017-11-03,2017-11-06,宋今子,配偶
963,华东医药,万玲玲,高管,500.0,,竞价交易,2017-06-30,2017-07-03,万菁,兄弟姐妹
963,华东医药,万玲玲,高管,400.0,,竞价交易,2017-07-04,2017-07-05,万菁,兄弟姐妹
965,天保基建,尹宏海,监事,10000.0,,竞价交易,2017-03-30,2017-03-31,张建丽,配偶
968,*ST煤气,王保玉,董事,1200.0,,竞价交易,2017-03-23,2017-03-24,王槐玉,兄弟姐妹
969,安泰科技,苏国平,高管,46000.0,,竞价交易,2017-03-10,2017-03-13,赵娟,配偶
969,安泰科技,苏国平,高管,32400.0,,竞价交易,2017-05-10,2017-05-11,苏国军,兄弟姐妹
969,安泰科技,苏国平,高管,500.0,,竞价交易,2017-07-18,2017-07-19,苏晶陶,子女
972,*ST中基,党延武,高管,100.0,,竞价交易,2017-07-10,2017-07-11,党延文,兄弟姐妹
975,银泰资源,谢振玉,董事、高管,8589000.0,,大宗交易,2017-01-25,2017-02-03,卢轶群,配偶
975,银泰资源,杨海飞,董事,3000000.0,,大宗交易,2017-05-05,2017-05-08,俞斌,配偶
975,银泰资源,杨海飞,董事,29935.0,129935.0,竞价交易,2017-11-14,2017-11-15,杨海飞,本人
975,银泰资源,辛向东,董事,220000.0,6826069.0,竞价交易,2017-12-14,2017-12-15,辛向东,本人
977,浪潮信息,郭继军,高管,14100.0,14100.0,竞价交易,2017-04-24,2017-04-25,郭继军,本人
977,浪潮信息,陈彬,监事,100.0,,竞价交易,2017-11-03,2017-11-06,陈孟敏,父母
978,桂林旅游,陈罗曼,高管,100.0,8700.0,竞价交易,2017-05-11,2017-05-12,陈罗曼,本人
980,众泰汽车,王瑜梅,高管,500.0,500.0,竞价交易,2017-08-24,2017-08-25,王瑜梅,本人
981,银亿股份,熊续强,董事,4781700.0,,竞价交易,2017-07-06,2017-07-07,熊基凯,子女
981,银亿股份,熊续强,董事,3313300.0,,竞价交易,2017-12-20,2017-12-21,欧阳黎明,配偶
982,*ST中绒,赵世平,董事,2000.0,,竞价交易,2017-06-30,2017-07-03,鲁江,配偶
985,大庆华科,李宜辉,监事,4300.0,,竞价交易,2017-01-20,2017-01-23,陶东生,配偶
988,华工科技,邓家科,高管,30000.0,30000.0,竞价交易,2017-05-16,2017-05-17,邓家科,本人
989,九芝堂,刘淑霞,监事,600.0,,竞价交易,2017-02-10,2017-02-13,孙志,配偶
989,九芝堂,杨连民,高管,1200.0,1200.0,竞价交易,2017-05-09,2017-05-10,杨连民,本人
997,新大陆,陈继胜,监事,21700.0,21700.0,竞价交易,2017-03-31,2017-04-06,陈继胜,本人
998,隆平高科,彭光剑,高管,1000.0,,竞价交易,2017-04-05,2017-04-06,彭光成,兄弟姐妹
998,隆平高科,邹继军,高管,500.0,,竞价交易,2017-07-31,2017-08-01,邹志恒,父母
998,隆平高科,张秀宽,董事、高管,50000.0,16392960.0,竞价交易,2017-11-21,2017-11-22,张秀宽,本人
999,华润三九,杨战鏖,高管,1000.0,,竞价交易,2017-08-02,2017-08-03,杨占宇,兄弟姐妹
1696,宗申动力,胡显源,董事,15900.0,162975.0,竞价交易,2017-12-22,2017-12-25,胡显源,本人
1979,招商蛇口,罗慧来,董事,3500.0,,竞价交易,2017-02-07,2017-02-08,罗筱英,兄弟姐妹
2001,新和成,石观群,董秘、董事、高管,178300.0,4134280.0,竞价交易,2017-06-12,2017-06-13,石观群,本人
2001,新和成,陈学操,监事,600.0,,竞价交易,2017-07-17,2017-07-18,陈荣超,兄弟姐妹
2001,新和成,石观群,董秘、董事、高管,40000.0,4174280.0,竞价交易,2017-12-18,2017-12-19,石观群,本人
2006,精功科技,陈建华,高管,10000.0,,竞价交易,2017-03-29,2017-03-30,沈建素,配偶
