交易代码,公司名称,董监高姓名,职务,变动数,变动后持股数,变动原因,变动日期,填报日期,股份变动人姓名,变动人与董监高的关系
338,潍柴动力,李绍华,高管,300000.0,600000.0,竞价交易,2018-12-06,2018-12-07,李绍华,本人
400,许继电气,白慧,高管,12000.0,,竞价交易,2018-06-29,2018-07-02,初永刚,配偶
401,冀东水泥,孔庆辉,高管,2100.0,,竞价交易,2018-05-17,2018-05-18,王晓艳,配偶
402,金融街,白力,董事,22400.0,22400.0,竞价交易,2018-05-11,2018-05-14,白力,本人
402,金融街,白力,董事,30500.0,52900.0,竞价交易,2018-11-07,2018-11-08,白力,本人
408,藏格控股,肖瑶,董事、高管,22000.0,22000.0,竞价交易,2018-01-25,2018-01-26,肖瑶,本人
408,藏格控股,肖永明,董事,150000.0,,竞价交易,2018-02-13,2018-02-14,林吉芳,配偶
408,藏格控股,李双,高管,600.0,600.0,竞价交易,2018-03-23,2018-03-26,李双,本人
408,藏格控股,肖永明,董事,1090000.0,,竞价交易,2018-06-21,2018-06-22,林吉芳,配偶
415,渤海金控,马丽,监事,1200.0,,竞价交易,2018-10-12,2018-10-15,马德宗,父母
415,渤海金控,卓逸群,董事,50000.0,117300.0,竞价交易,2018-11-06,2018-11-07,卓逸群,本人
415,渤海租赁,卓逸群,董事,61400.0,178700.0,竞价交易,2018-11-13,2018-11-14,卓逸群,本人
415,渤海租赁,金川,董事,30000.0,300000.0,竞价交易,2018-12-05,2018-12-06,金川,本人
418,小天鹅A,陆剑峰,"董事,高管",22700.0,69400.0,竞价交易,2018-07-05,2018-07-06,陆剑峰,本人
420,吉林化纤,周国利,监事,10000.0,10000.0,竞价交易,2018-05-02,2018-05-03,周国利,本人
420,吉林化纤,杜晓敏,董事,30000.0,30000.0,竞价交易,2018-09-27,2018-09-28,杜晓敏,本人
422,*ST宜化,张忠华,董事,10000.0,,竞价交易,2018-08-30,2018-08-31,李传美,配偶
488,晨鸣纸业,孙迎花,监事,5300.0,,竞价交易,2018-08-30,2018-08-31,王兆春,配偶
488,晨鸣纸业,张晓峰,监事,1000.0,,竞价交易,2018-12-26,2018-12-27,张冰杰,兄弟姐妹
513,丽珠集团,杨代宏,高管,100.0,,竞价交易,2018-06-04,2018-06-05,李维蓉,配偶
516,国际医学,李富有,独立董事,2900.0,2900.0,竞价交易,2018-08-29,2018-08-30,李富有,本人
516,国际医学,曹鹤玲,董事,4108400.0,53506100.0,竞价交易,2018-11-06,2018-11-07,曹鹤玲,本人
517,荣安地产,王久芳,董事,25000.0,,竞价交易,2018-11-14,2018-11-15,王久松,兄弟姐妹
520,长航凤凰,王涛,董事、高管,20000.0,,竞价交易,2018-06-20,2018-06-21,王红,兄弟姐妹
523,广州浪奇,廖健,监事,4700.0,,竞价交易,2018-08-13,2018-08-14,廖忠,兄弟姐妹
525,红太阳,杨春华,董事,14065.0,14065.0,竞价交易,2018-04-10,2018-04-11,杨春华,本人
525,红太阳,杨寿海,董事,539600.0,539600.0,竞价交易,2018-06-26,2018-06-27,杨寿海,本人
525,红太阳,杨寿海,董事,54300.0,763200.0,竞价交易,2018-07-02,2018-07-03,杨寿海,本人
525,红太阳,杨寿海,董事,743400.0,3816700.0,竞价交易,2018-08-16,2018-08-17,杨寿海,本人
525,红太阳,杨寿海,董事,22400.0,6500800.0,竞价交易,2018-09-05,2018-09-06,杨寿海,本人
531,穗恒运A,廖铁强,证券事务代表,74800.0,74800.0,竞价交易,2018-11-08,2018-11-09,廖铁强,本人
541,佛山照明,陈煜,高管,14900.0,42060.0,竞价交易,2018-02-09,2018-02-12,陈煜,本人
546,金圆股份,徐森,董事,5000.0,,竞价交易,2018-08-20,2018-08-21,岳琍,配偶
547,航天发展,王文海,高管,254388.0,,竞价交易,2018-06-15,2018-06-19,王宜欢,子女
554,泰山石油,任君,董事,1000.0,,竞价交易,2018-05-28,2018-05-29,任秀珍,兄弟姐妹
561,烽火电子,唐大楷,董事,10800.0,,竞价交易,2018-01-02,2018-01-03,崔萍,配偶
561,烽火电子,赵兰平,董秘、董事、高管,80000.0,,竞价交易,2018-02-09,2018-02-12,徐圣月,配偶
561,烽火电子,唐大楷,董事,30000.0,,竞价交易,2018-06-06,2018-06-07,崔萍,配偶
566,海南海药,李日萌,"董秘,高管",10000.0,,竞价交易,2018-12-28,2019-01-02,陈晓波,父母
567,海德股份,郭怀保,董事,800.0,800.0,竞价交易,2018-12-11,2018-12-12,郭怀保,本人
572,海马汽车,张会文,董事、高管,19400.0,,竞价交易,2018-04-10,2018-04-11,张虎文,兄弟姐妹
576,广东甘化,方小潮,监事,11200.0,,竞价交易,2018-07-30,2018-07-31,方小洵,兄弟姐妹
576,广东甘化,方小潮,监事,8500.0,,竞价交易,2018-08-01,2018-08-02,方小洵,兄弟姐妹
587,金洲慈航,许静,高管,5000.0,,竞价交易,2018-06-13,2018-06-14,陈艾娜,子女
592,平潭发展,陈曦,证券事务代表,6600.0,,竞价交易,2018-02-02,2018-02-05,毛闽钧,配偶
595,宝塔实业,冯宇,"董秘,高管",180000.0,580000.0,竞价交易,2018-07-20,2018-07-23,冯宇,本人
597,东北制药,王远航,高管,2000.0,2000.0,竞价交易,2018-02-02,2018-02-05,王远航,本人
598,兴蓉环境,李本文,董事,800.0,,竞价交易,2018-02-22,2018-02-23,李卓灿,子女
601,韶能股份,陈来泉,董事,10800.0,361555.0,竞价交易,2018-05-07,2018-05-08,陈来泉,本人
605,渤海股份,郭家利,独立董事,2000.0,,竞价交易,2018-01-23,2018-01-24,郭家亮,兄弟姐妹
609,绵石投资,李勤,董事、高管,155700.0,,竞价交易,2018-02-02,2018-02-07,成都中迪金控集团有限公司,受控法人
615,京汉股份,董海斌,高管,500.0,,竞价交易,2018-10-17,2018-10-18,刘晓华,配偶
620,新华联,吴一平,监事,13000.0,13000.0,竞价交易,2018-01-04,2018-01-05,吴一平,本人
620,新华联,杨云峰,高管,116400.0,116400.0,竞价交易,2018-10-18,2018-10-19,杨云峰,本人
623,吉林敖东,陈永丰,监事,20000.0,85000.0,竞价交易,2018-06-20,2018-06-21,陈永丰,本人
623,吉林敖东,陈永丰,监事,7000.0,92000.0,竞价交易,2018-09-18,2018-09-19,陈永丰,本人
625,长安汽车,李庆文,独立董事,1000.0,,竞价交易,2018-01-08,2018-01-09,李玉萍,兄弟姐妹
625,长安汽车,李庆文,独立董事,400.0,,竞价交易,2018-05-24,2018-05-25,李占玉,兄弟姐妹
630,铜陵有色,徐五七,董事,7000.0,,竞价交易,2018-04-16,2018-04-17,张洁玉,配偶
630,铜陵有色,邹贤季,监事,1000.0,1000.0,竞价交易,2018-06-20,2018-06-21,邹贤季,本人
635,英力特,张永璞,监事,400.0,,竞价交易,2018-11-19,2018-11-20,张兴花,配偶
639,西王食品,王棣,董事,318200.0,1043381.0,竞价交易,2018-02-02,2018-02-05,王棣,本人
639,西王食品,王棣,董事,39000.0,1784181.0,竞价交易,2018-03-23,2018-03-26,王棣,本人
639,西王食品,王棣,董事,433600.0,2931400.0,竞价交易,2018-07-23,2018-07-24,王棣,本人
650,仁和药业,康志华,监事,600.0,,竞价交易,2018-02-06,2018-02-07,梁小敏,配偶
651,格力电器,黄辉,董事、高管,5000.0,7380000.0,竞价交易,2018-05-02,2018-05-03,黄辉,本人
656,金科股份,蒋思海,董事、高管,1000000.0,37313980.0,竞价交易,2018-01-22,2018-01-23,蒋思海,本人
656,金科股份,蒋思海,"董事,高管",640800.0,40444700.0,竞价交易,2018-07-06,2018-07-09,蒋思海,本人
661,长春高新,安吉祥,董事、高管,300.0,18200.0,竞价交易,2018-03-08,2018-03-09,安吉祥,本人
661,长春高新,李秀峰,监事,500.0,17800.0,竞价交易,2018-05-31,2018-06-01,李秀峰,本人
661,长春高新,张德申,董秘,3800.0,12700.0,竞价交易,2018-10-22,2018-10-23,张德申,本人
665,湖北广电,王彬,董事,3000.0,,竞价交易,2018-05-29,2018-05-30,陶玉梅,配偶
671,阳光城,朱荣斌,董事、高管,440600.0,4124500.0,竞价交易,2018-02-08,2018-02-09,朱荣斌,本人
671,阳光城,朱荣斌,董事、高管,5153000.0,14434600.0,竞价交易,2018-05-02,2018-05-03,朱荣斌,本人
681,视觉中国,苏华,监事,600.0,600.0,竞价交易,2018-01-09,2018-01-10,苏华,本人
687,华讯方舟,吴光胜,董事,288010.0,4256148.0,竞价交易,2018-01-16,2018-01-17,吴光胜,本人
687,华讯方舟,吴光胜,董事,996900.0,5567348.0,竞价交易,2018-02-07,2018-02-08,吴光胜,本人
691,亚太实业,李克宗,董事,1000.0,,竞价交易,2018-02-08,2018-02-09,郜瑞莲,配偶
692,惠天热电,杨文刚,高管,400.0,,竞价交易,2018-05-18,2018-05-21,李伟华,配偶
701,厦门信达,王孝顺,监事,2000.0,,竞价交易,2018-07-13,2018-07-16,王孝芝,兄弟姐妹
710,贝瑞基因,欧阳翔宇,监事,200.0,,竞价交易,2018-01-31,2018-02-01,欧阳效辉,父母
715,中兴商业,李四文,高管,1500.0,1500.0,竞价交易,2018-07-11,2018-07-12,李四文,本人
717,韶钢松山,蔡建群,监事,1000.0,,竞价交易,2018-02-27,2018-02-28,蔡建华,兄弟姐妹
719,中原传媒,王庆,董事,4200.0,,竞价交易,2018-06-01,2018-06-04,刘萍,配偶
725,京东方A,陈炎顺,董事、高管,240000.0,500000.0,竞价交易,2018-02-01,2018-02-02,陈炎顺,本人
725,京东方A,穆成源,监事,28000.0,,竞价交易,2018-03-16,2018-03-19,叶芳琦,配偶
725,京东方A,冯强,高管,800.0,,竞价交易,2018-05-31,2018-06-01,冯星,兄弟姐妹
728,国元证券,张飞飞,董事,1000.0,,竞价交易,2018-07-27,2018-07-30,张宇翔,子女
728,国元证券,任明川,独立董事,500.0,,竞价交易,2018-11-19,2018-11-20,翁长华,父母
729,燕京啤酒,宋玉梅,监事,12400.0,,竞价交易,2018-03-05,2018-03-06,李波,配偶
735,罗牛山,唐山荣,高管,100.0,,竞价交易,2018-05-10,2018-05-11,唐钢荣,兄弟姐妹
753,漳州发展,黄键鹏,董事,5900.0,,竞价交易,2018-10-19,2018-10-22,黄伟鹏,兄弟姐妹
760,斯太尔,周栋,监事,2000.0,,竞价交易,2018-06-15,2018-06-19,曹南南,配偶
782,美达股份,何洪胜,董事,3800.0,,竞价交易,2018-06-04,2018-06-05,青岛昌盛日电新能源控股有限公司,受控法人
782,美达股份,李坚之,董事,322300.0,,竞价交易,2018-07-05,2018-07-06,青岛昌盛日电新能源控股有限公司,受控法人
782,美达股份,李坚之,董事,540000.0,,竞价交易,2018-08-15,2018-08-16,青岛昌盛日电新能源控股有限公司,受控法人
783,长江证券,申小林,监事,100.0,,竞价交易,2018-07-24,2018-07-25,刘静,配偶
786,北新建材,张晓,证券事务代表,200.0,200.0,竞价交易,2018-09-17,2018-09-18,张晓,本人
788,北大医药,徐伟钰,监事,4000.0,,竞价交易,2018-02-06,2018-02-07,徐忠毅,父母
788,北大医药,徐伟钰,监事,2000.0,,竞价交易,2018-07-05,2018-07-06,徐忠毅,父母
788,北大医药,贺清凯,高管,800.0,,竞价交易,2018-09-06,2018-09-07,黎细萍,配偶
790,泰合健康,黄学,董事,300.0,,竞价交易,2018-07-17,2018-07-18,黄华,兄弟姐妹
797,中国武夷,雷云,独立董事,400.0,,竞价交易,2018-03-15,2018-03-16,康英,配偶
799,酒鬼酒,王艳茹,独立董事,100.0,100.0,竞价交易,2018-03-22,2018-03-23,王艳茹,本人
803,金宇车城,蒋祥春,高管,500.0,,竞价交易,2018-12-04,2018-12-05,熊华清,配偶
806,银河生物,张怿,高管,2500.0,,竞价交易,2018-03-12,2018-03-13,张卫东,兄弟姐妹
807,云铝股份,丁吉林,董事,10800.0,,竞价交易,2018-10-18,2018-10-19,丁德友,兄弟姐妹
810,创维数字,施驰,董事、高管,671200.0,,其它,2018-01-03,2018-01-04,汤燕,配偶
810,创维数字,施驰,董事、高管,1172000.0,,竞价交易,2018-04-19,2018-04-20,汤燕,配偶
810,创维数字,施驰,董事、高管,677900.0,,竞价交易,2018-05-09,2018-05-10,汤燕,配偶
810,创维数字,张仁全,监事,10000.0,,竞价交易,2018-09-11,2018-09-12,陈丽君,配偶
811,冰轮环境,葛运江,高管,18100.0,,竞价交易,2018-06-20,2018-06-21,夏育红,配偶
811,冰轮环境,高峰,董事,400.0,400.0,竞价交易,2018-07-12,2018-07-13,高峰,本人
812,陕西金叶,梁新胜,高管,5000.0,,竞价交易,2018-06-07,2018-06-08,李水侠,配偶
813,德展健康,张湧,董事,1140000.0,,竞价交易,2018-02-06,2018-02-07,美林控股集团有限公司,受控法人
818,方大化工,刘春彦,独立董事,17100.0,,竞价交易,2018-01-04,2018-01-05,安卓,配偶
818,航锦科技,蔡卫东,董事,200000.0,200000.0,竞价交易,2018-08-06,2018-08-07,蔡卫东,本人
819,岳阳兴长,谢路国,独立董事,3000.0,,竞价交易,2018-08-20,2018-08-21,谢俭国,兄弟姐妹
821,京山轻机,王伟,董事,140000.0,39555436.0,竞价交易,2018-01-09,2018-01-10,王伟,本人
823,超声电子,黄泽斌,监事,5000.0,,竞价交易,2018-03-23,2018-03-26,许小燕,配偶
826,启迪桑德,卫彬,高管,5000.0,5000.0,竞价交易,2018-10-22,2018-10-23,卫彬,本人
830,鲁西化工,金同营,监事,500.0,,竞价交易,2018-07-13,2018-07-16,范丽红,配偶
833,粤桂股份,庞璧薇,监事,200.0,,竞价交易,2018-07-31,2018-08-01,黄健,配偶
835,长城动漫,马利清,高管、董事,10311422.0,,竞价交易,2018-01-16,2018-01-17,长城影视文化企业集团有限公司,受控法人
836,鑫茂科技,朱海涛,高管,10000.0,,竞价交易,2018-07-09,2018-07-10,朱海音,兄弟姐妹
836,富通鑫茂,丁放,"董事,高管",100.0,,竞价交易,2018-12-20,2018-12-21,卞轲,子女
851,高鸿股份,丁明锋,高管,52000.0,248200.0,竞价交易,2018-11-01,2018-11-02,丁明锋,本人
863,三湘印象,黄辉,董事,1500000.0,172142759.0,竞价交易,2018-01-30,2018-01-31,黄辉,本人
863,三湘印象,罗筱溪,"董秘,董事,高管",1058600.0,1058600.0,竞价交易,2018-07-03,2018-07-04,罗筱溪,本人
863,三湘印象,罗筱溪,"董秘,董事,高管",147000.0,4047000.0,竞价交易,2018-08-29,2018-08-30,罗筱溪,本人
863,三湘印象,罗筱溪,"董秘,董事,高管",38000.0,4440200.0,竞价交易,2018-09-07,2018-09-10,罗筱溪,本人
869,张裕A,戴蕙,董事,200.0,200.0,竞价交易,2018-05-31,2018-06-01,戴蕙,本人
887,中鼎股份,方炳虎,高管,94805.0,737845.0,竞价交易,2018-02-08,2018-02-09,方炳虎,本人
887,中鼎股份,夏迎松,董事、高管,598800.0,598800.0,竞价交易,2018-03-05,2018-03-06,夏迎松,本人
887,中鼎股份,梁春芳,监事,3000.0,,竞价交易,2018-07-06,2018-07-09,叶小明,配偶
887,中鼎股份,方炳虎,高管,100.0,737900.0,竞价交易,2018-09-18,2018-09-19,方炳虎,本人
887,中鼎股份,方炳虎,高管,43100.0,781000.0,竞价交易,2018-11-02,2018-11-05,方炳虎,本人
888,峨眉山A,范黎莉,高管,1000.0,1000.0,竞价交易,2018-10-15,2018-10-16,范黎莉,本人
890,法尔胜,朱刚,监事,150000.0,,竞价交易,2018-07-02,2018-07-03,法尔胜泓昇集团有限公司,受控法人
892,欢瑞世纪,钟君艳,董事,1363041.0,58001859.0,竞价交易,2018-02-09,2018-02-12,钟君艳,本人
892,欢瑞世纪,钟君艳,董事,82100.0,,竞价交易,2018-11-09,2018-11-12,钟开阳,兄弟姐妹
895,双汇发展,李凯,高管,6000.0,,竞价交易,2018-10-18,2018-10-19,李天政,兄弟姐妹
902,新洋丰,韦万成,高管,9000.0,,竞价交易,2018-06-19,2018-06-20,韦万华,兄弟姐妹
908,景峰医药,张军国,高管,13000.0,19100.0,竞价交易,2018-01-31,2018-02-01,张军国,本人
908,景峰医药,毕元,董秘,49000.0,53300.0,竞价交易,2018-11-09,2018-11-12,毕元,本人
908,景峰医药,毕元,董秘,49900.0,103200.0,竞价交易,2018-12-11,2018-12-12,毕元,本人
909,数源科技,沈宏凌,监事,1000.0,,竞价交易,2018-05-24,2018-05-25,沈慧玲,兄弟姐妹
913,钱江摩托,李建军,监事,6000.0,6000.0,竞价交易,2018-02-01,2018-02-02,李建军,本人
919,金陵药业,汤卫国,董事、高管,9100.0,198197.0,竞价交易,2018-01-15,2018-01-16,汤卫国,本人
919,金陵药业,李春敏,董事,15000.0,236500.0,竞价交易,2018-02-02,2018-02-05,李春敏,本人
919,金陵药业,陈胜,监事,50600.0,94500.0,竞价交易,2018-10-30,2018-10-31,陈胜,本人
919,金陵药业,汪洋,高管,22500.0,55000.0,竞价交易,2018-11-30,2018-12-03,汪洋,本人
921,海信科龙,代慧忠,董事,16800.0,,竞价交易,2018-06-07,2018-06-08,代会娇,兄弟姐妹
922,*ST佳电,郭寅,监事,1100.0,,竞价交易,2018-03-22,2018-03-23,张锐娟,配偶
925,众合科技,师秀霞,高管,4700.0,22900.0,竞价交易,2018-02-06,2018-02-07,师秀霞,本人
925,众合科技,唐新亮,董事,1200.0,,竞价交易,2018-06-04,2018-06-05,唐树华,兄弟姐妹
925,众合科技,潘丽春,董事,68500.0,553600.0,竞价交易,2018-07-02,2018-07-03,潘丽春,本人
925,众合科技,凌祝军,高管,3000.0,,竞价交易,2018-08-03,2018-08-06,陈建红,配偶
925,众合科技,凌祝军,高管,2000.0,,竞价交易,2018-10-09,2018-10-10,陈建红,配偶
925,众合科技,凌祝军,高管,5000.0,,竞价交易,2018-11-01,2018-11-02,陈建红,配偶
925,众合科技,潘丽春,董事,44600.0,700000.0,竞价交易,2018-12-07,2018-12-10,潘丽春,本人
926,福星股份,冯东兴,董事、高管,230400.0,1597256.0,竞价交易,2018-04-23,2018-04-24,冯东兴,本人
926,福星股份,谭红年,"董事,高管",1600.0,,竞价交易,2018-09-05,2018-09-06,谭杰,子女
928,中钢国际,季爱东,独立董事,1000.0,,竞价交易,2018-10-18,2018-10-19,赵正秋,配偶
931,中关村,侯占军,董事、高管,60000.0,100000.0,竞价交易,2018-06-19,2018-06-20,侯占军,本人
936,华西股份,汤维清,董事,300000.0,300000.0,竞价交易,2018-01-16,2018-01-17,汤维清,本人
938,紫光股份,康旭芳,监事,1300.0,,竞价交易,2018-04-26,2018-04-27,马深远,配偶
950,重药控股,吴德斌,高管,700.0,,竞价交易,2018-08-28,2018-08-29,吴晓红,兄弟姐妹
953,*ST河化,覃宝明,高管,10600.0,,竞价交易,2018-02-27,2018-02-28,徐春玲,兄弟姐妹
955,欣龙控股,黎晓红,监事,2000.0,,竞价交易,2018-04-11,2018-04-12,黎雪华,兄弟姐妹
955,欣龙控股,郭开铸,"董事,高管",354700.0,354700.0,竞价交易,2018-12-19,2018-12-20,郭开铸,本人
958,东方能源,刘启,高管,11300.0,38700.0,竞价交易,2018-11-13,2018-11-14,刘启,本人
959,首钢股份,郭丽燕,监事,4000.0,,竞价交易,2018-11-21,2018-11-22,郭江涛,兄弟姐妹
961,中南建设,陶燕,高管,10000.0,,竞价交易,2018-04-23,2018-04-24,邹庆,配偶
961,中南建设,孙三友,董事、高管,200.0,,竞价交易,2018-06-26,2018-06-27,刘萍,配偶
963,华东医药,邵玲敏,监事,1000.0,,竞价交易,2018-06-15,2018-06-19,邵玲珑,兄弟姐妹
963,华东医药,周顺华,高管,200.0,,竞价交易,2018-12-07,2018-12-10,周顺翘,兄弟姐妹
967,盈峰环境,马刚,"董事,高管",84100.0,84100.0,竞价交易,2018-11-21,2018-11-22,马刚,本人
967,盈峰环境,卢安锋,"董事,高管",2500.0,2500.0,竞价交易,2018-12-06,2018-12-07,卢安锋,本人
972,*ST中基,戴荣晖,监事,2000.0,17600.0,竞价交易,2018-03-28,2018-03-29,戴荣晖,本人
975,银泰资源,王水,董事,60000.0,,竞价交易,2018-05-18,2018-05-21,唐秀华,配偶
975,银泰资源,刘卫民,监事,12000.0,,竞价交易,2018-09-03,2018-09-04,张珊珊,配偶
976,华铁股份,于明,高管,600.0,,竞价交易,2018-02-28,2018-03-01,于雷,兄弟姐妹
976,华铁股份,王承卫,高管,143300.0,143300.0,竞价交易,2018-10-19,2018-10-22,王承卫,本人
976,华铁股份,王承卫,高管,58800.0,202100.0,竞价交易,2018-12-17,2018-12-18,王承卫,本人
981,银亿股份,熊续强,董事,2532900.0,,竞价交易,2018-01-02,2018-01-03,欧阳黎明,配偶
981,银亿股份,熊续强,董事,3159700.0,,竞价交易,2018-02-01,2018-02-02,欧阳黎明,配偶
988,华工科技,刘含树,董秘、董事、高管,20000.0,50000.0,竞价交易,2018-01-24,2018-01-25,刘含树,本人
988,华工科技,陈森华,监事,2200.0,,竞价交易,2018-05-03,2018-05-04,严婷,配偶
988,华工科技,马新强,"董事,高管",5000.0,105000.0,竞价交易,2018-10-29,2018-10-30,马新强,本人
988,华工科技,张勤,高管,10000.0,30000.0,竞价交易,2018-11-05,2018-11-06,张勤,本人
989,九芝堂,徐向平,"董秘,董事,高管",10000.0,10000.0,竞价交易,2018-08-03,2018-08-06,徐向平,本人
989,九芝堂,刘国超,董事,14000.0,60000.0,竞价交易,2018-11-14,2018-11-15,刘国超,本人
989,九芝堂,刘国超,董事,10000.0,70000.0,竞价交易,2018-12-19,2018-12-20,刘国超,本人
993,闽东电力,陈凌旭,"董秘,董事",18700.0,,竞价交易,2018-07-18,2018-07-19,陈凌曦,兄弟姐妹
998,隆平高科,孙卫华,监事,400.0,,竞价交易,2018-03-30,2018-04-02,孙剑,兄弟姐妹
998,隆平高科,孙卫华,监事,200.0,,竞价交易,2018-04-02,2018-04-03,孙剑,兄弟姐妹
998,隆平高科,宫俊涛,高管,500.0,,竞价交易,2018-08-06,2018-08-07,孙传姣,配偶
998,隆平高科,陶扬,董事,14000.0,,竞价交易,2018-09-18,2018-09-19,王娴,父母
1696,宗申动力,左宗申,董事,130000.0,27062800.0,竞价交易,2018-01-02,2018-01-03,左宗申,本人
1696,宗申动力,左宗申,董事,183500.0,28518400.0,竞价交易,2018-05-31,2018-06-01,左宗申,本人
1696,宗申动力,左宗申,董事,184600.0,28703000.0,竞价交易,2018-06-01,2018-06-04,左宗申,本人
1965,招商公路,周祖梁,监事,1000.0,,竞价交易,2018-01-11,2018-01-12,周炜,兄弟姐妹
1979,招商蛇口,刘清亮,监事,1000.0,,竞价交易,2018-07-03,2018-07-04,韩霞,配偶
2001,新和成,胡柏剡,董事、高管,150000.0,,竞价交易,2018-06-19,2018-06-20,邓容,配偶
2001,新和成,石观群,"董秘,董事,高管",180000.0,7276200.0,竞价交易,2018-07-05,2018-07-06,石观群,本人
2002,鸿达兴业,刘东升,独立董事,100.0,,竞价交易,2018-06-28,2018-06-29,曹月华,配偶
2002,鸿达兴业,刘东升,独立董事,200.0,,竞价交易,2018-09-04,2018-09-05,曹月华,配偶
2002,鸿达兴业,林少韩,"董秘,董事",100.0,,竞价交易,2018-11-19,2018-11-20,林珊,兄弟姐妹
2003,伟星股份,章卡鹏,董事,191700.0,,竞价交易,2018-08-22,2018-08-23,伟星集团有限公司,受控法人
2003,伟星股份,章卡鹏,董事,87000.0,,竞价交易,2018-09-03,2018-09-04,伟星集团有限公司,受控法人
2003,伟星股份,章卡鹏,董事,249200.0,,竞价交易,2018-10-08,2018-10-09,伟星集团有限公司,受控法人
