交易代码,公司名称,董监高姓名,职务,变动数,变动后持股数,变动原因,变动日期,填报日期,股份变动人姓名,变动人与董监高的关系
616,亿城股份,马寅,董事、高管,2000.0,20000.0,竞价交易,2010-10-14,2010-10-18,马国杰,父母
625,长安汽车,杜毅,高管,2000.0,23000.0,竞价交易,2010-04-21,2010-04-23,王建,配偶
625,长安汽车,杜毅,高管,5000.0,20000.0,竞价交易,2010-09-03,2010-09-07,王建,配偶
628,高新发展,马红,董事,2000.0,2000.0,竞价交易,2010-01-27,2010-02-02,张文华,配偶
630,铜陵有色,吴国忠,董事,500.0,500.0,竞价交易,2010-03-03,2010-03-05,万里红,配偶
632,三木集团,刘峰,高管,1100.0,1100.0,竞价交易,2010-06-28,2010-06-30,刘峰,本人
635,英力特,张勇,高管,12400.0,12400.0,竞价交易,2010-11-29,2010-12-01,张勇,本人
636,风华高科,王燕鸣,董事,4000.0,4000.0,竞价交易,2010-08-13,2010-08-17,燕成修,父母
637,茂化实华,梁杰,高管,7000.0,7000.0,竞价交易,2010-05-27,2010-06-10,黄超玲,配偶
638,万方地产,陈北国,高管,8200.0,8200.0,竞价交易,2010-10-15,2010-10-19,王青,配偶
651,格力电器,杨永兴,证券事务代表,2600.0,2600.0,竞价交易,2010-05-18,2010-05-31,魏玲,配偶
655,金岭矿业,许东亭,高管,200.0,400.0,竞价交易,2010-04-08,2010-04-10,许兰亭,兄弟姐妹
656,金科股份,夏雪,董事,14100.0,14100.0,竞价交易,2010-12-07,2010-12-09,邬雪芹,配偶
659,珠海中富,王玉玲,高管,1000.0,1000.0,竞价交易,2010-04-13,2010-04-15,马晨,配偶
667,名流置业,刘道明,董事,6900.0,6900.0,竞价交易,2010-07-30,2010-08-03,刘柳,子女
668,荣丰控股,丁强,董事,200.0,200.0,竞价交易,2010-04-22,2010-04-26,丁凤星,父母
677,山东海龙,李玉波,监事,60000.0,60000.0,竞价交易,2010-07-26,2010-07-28,李玉波,本人
709,河北钢铁,史东日,高管,1000.0,1000.0,竞价交易,2010-03-17,2010-05-24,史素梅,兄弟姐妹
717,韶钢松山,寿耀明,高管,2000.0,2000.0,竞价交易,2010-05-07,2010-05-12,寿耀林,兄弟姐妹
725,京东方A,吴文学,监事,1000.0,1000.0,竞价交易,2010-06-11,2010-06-18,吴文红,兄弟姐妹
725,京东方A,季国平,董事,1000.0,1000.0,竞价交易,2010-10-25,2010-10-27,季国君,兄弟姐妹
725,京东方A,穆成源,监事,4800.0,4800.0,竞价交易,2010-11-25,2010-11-29,穆琴英,兄弟姐妹
726,鲁泰A,周志济,董事,200.0,15000.0,竞价交易,2010-02-08,2010-02-19,吴薇,配偶
726,鲁泰A,张战旗,高管,2000.0,4584.0,竞价交易,2010-06-09,2010-06-11,徐鸿艳,配偶
726,鲁泰A,朱令文,监事,200.0,91638.0,竞价交易,2010-07-23,2010-07-27,朱令文,本人
728,国元证券,吴卿,证券事务代表,3600.0,3600.0,竞价交易,2010-10-25,2010-10-27,吴明,兄弟姐妹
728,国元证券,过仕刚,董事,2000.0,2000.0,竞价交易,2010-11-01,2010-11-05,徐海燕,配偶
729,燕京啤酒,毕贵索,高管,4200.0,4200.0,竞价交易,2010-04-06,2010-04-08,毕贵索,本人
731,四川美丰,付勇,董事,1500.0,15500.0,竞价交易,2010-04-29,2010-05-03,李焰,配偶
731,四川美丰,董文地,监事,500.0,500.0,竞价交易,2010-09-17,2010-11-05,董文刚,兄弟姐妹
732,泰禾集团,黄其森,董事、高管,5000.0,5000.0,竞价交易,2010-10-13,2010-10-15,黄敏,兄弟姐妹
736,ST重实,钟飞,董事,25000.0,25000.0,竞价交易,2010-03-04,2010-03-08,钟飞,本人
748,长城信息,朱皖,高管,1000.0,1000.0,竞价交易,2010-04-15,2010-04-19,朱希澄,父母
753,漳州发展,庄宗明,董事,300.0,300.0,竞价交易,2010-02-23,2010-02-25,庄一芳,配偶
753,漳州发展,王小翊,监事,500.0,500.0,竞价交易,2010-03-04,2010-03-08,王丰丰,兄弟姐妹
755,山西三维,孙自瑾,董事、高管,200.0,1400.0,竞价交易,2010-04-29,2010-05-03,关爱英,配偶
760,*ST博盈,李民俊,高管,300.0,300.0,竞价交易,2010-08-06,2010-11-04,李民俊,本人
766,通化金马,吴成玉,董事、高管,1200.0,1200.0,竞价交易,2010-01-08,2010-01-12,吴成顺,兄弟姐妹
766,通化金马,吴成玉,董事、高管,2600.0,3800.0,竞价交易,2010-05-06,2010-05-10,吴成顺,兄弟姐妹
776,广发证券,赵桂萍,高管,19000.0,19000.0,竞价交易,2010-07-20,2010-07-23,陈泽前,配偶
777,中核科技,余慧浓,董事,1000.0,1000.0,竞价交易,2010-04-28,2010-04-30,卓祥宝,配偶
778,新兴铸管,左亚涛,高管,3000.0,3000.0,竞价交易,2010-05-10,2010-05-12,左亚涛,本人
779,三毛派神,贾萍,董事、高管,2900.0,2900.0,竞价交易,2010-02-02,2010-02-04,贾萍,本人
786,北新建材,秦庆华,董事,30000.0,30000.0,竞价交易,2010-05-05,2010-05-07,师景云,父母
788,西南合成,张孝平,监事,200.0,200.0,竞价交易,2010-02-09,2010-02-11,张黎,子女
788,西南合成,李斌,监事,1200.0,1200.0,竞价交易,2010-09-20,2010-09-25,李波,配偶
789,江西水泥,徐集保,监事,500.0,500.0,竞价交易,2010-04-27,2010-04-29,马顺保,兄弟姐妹
799,酒鬼酒,韩东,高管,1000.0,1000.0,竞价交易,2010-06-10,2010-06-12,韩东,本人
800,一汽轿车,刘殿伟,监事,800.0,1000.0,竞价交易,2010-04-08,2010-04-10,曹丽伟,配偶
802,北京旅游,李麟,高管,800.0,800.0,竞价交易,2010-05-06,2010-05-10,梁燕敏,配偶
807,云铝股份,江朝洋,董事,6000.0,6000.0,竞价交易,2010-07-06,2010-07-08,江涛,子女
819,岳阳兴长,彭时代,董事,500.0,500.0,竞价交易,2010-06-22,2010-06-24,邓夭子,父母
825,太钢不锈,胡玉亭,董事,10000.0,10000.0,竞价交易,2010-01-11,2010-01-13,张秀萍,配偶
825,太钢不锈,胡玉亭,董事,3000.0,10000.0,竞价交易,2010-06-09,2010-06-11,张秀萍,配偶
825,太钢不锈,田文昌,董事,10000.0,10000.0,竞价交易,2010-08-03,2010-11-04,杨春莉,配偶
829,天音控股,周星明,监事,2000.0,2000.0,竞价交易,2010-01-26,2010-02-02,周星明,本人
829,天音控股,肖猛,证券事务代表,500.0,500.0,竞价交易,2010-07-26,2010-07-28,肖猛,本人
830,鲁西化工,蔡英强,高管,37000.0,37000.0,竞价交易,2010-02-11,2010-02-22,蔡英强,本人
830,鲁西化工,焦延滨,董事、高管,6700.0,45633.0,竞价交易,2010-05-17,2010-05-31,焦延滨,本人
830,鲁西化工,张金成,董事,138800.0,264452.0,竞价交易,2010-07-08,2010-07-12,张金成,本人
836,鑫茂科技,杨立,高管,100.0,1660.0,竞价交易,2010-07-15,2010-07-19,毛鸣,配偶
839,中信国安,李士林,董事,1000.0,2700.0,竞价交易,2010-07-23,2010-07-27,米瑞琴,配偶
848,承德露露,姜柏平,高管,200.0,1077.0,竞价交易,2010-01-05,2010-01-07,姜柏平,本人
858,五粮液,彭智辅,高管,500.0,500.0,竞价交易,2010-07-02,2010-07-06,黄均红,配偶
860,顺鑫农业,杨文科,董事、高管,19000.0,19000.0,竞价交易,2010-06-10,2010-06-12,郝允英,配偶
861,海印股份,冯晓明,董事,2200.0,,竞价交易,2010-05-31,2010-08-09,吴镭,子女
868,安凯客车,李强,董事,2700.0,2700.0,竞价交易,2010-07-29,2010-07-31,李强,本人
876,新希望,曾勇,董事、高管,19200.0,19200.0,竞价交易,2010-10-15,2010-10-19,曾钦玲,兄弟姐妹
876,新希望,严虎,董事,500.0,500.0,竞价交易,2010-11-02,2010-11-05,严萍,兄弟姐妹
887,中鼎股份,胡小平,监事,100.0,100.0,竞价交易,2010-02-01,2010-02-08,王能雯,配偶
890,法尔胜,刘礼华,董事,3000.0,5154.0,竞价交易,2010-09-20,2010-09-25,刘顺华,兄弟姐妹
893,东凌粮油,于龙,高管,4600.0,38173.0,竞价交易,2010-12-02,2013-01-14,孙双双,配偶
895,双汇发展,胡兆振,高管,5000.0,5000.0,竞价交易,2010-02-05,2010-02-09,胡兆振,本人
903,云内动力,奎伟,监事,2000.0,2000.0,竞价交易,2010-10-29,2010-11-05,殷慧,配偶
903,云内动力,奎伟,监事,2000.0,2000.0,竞价交易,2010-11-01,2010-11-05,殷慧,配偶
905,厦门港务,刘翔,高管,2000.0,2000.0,竞价交易,2010-04-19,2010-04-21,刘宁,兄弟姐妹
918,嘉凯城,陈浩,董事、高管,1000.0,1000.0,竞价交易,2010-04-15,2010-04-19,陈建国,兄弟姐妹
919,金陵药业,朱代银,高管,29800.0,58800.0,竞价交易,2010-06-18,2010-06-22,朱代银,本人
919,金陵药业,汤卫国,高管,10000.0,31700.0,竞价交易,2010-07-01,2010-07-05,汤卫国,本人
919,金陵药业,李春敏,高管,10000.0,32000.0,竞价交易,2010-08-30,2010-09-01,李春敏,本人
919,金陵药业,张萌萌,监事,3900.0,43400.0,竞价交易,2010-09-03,2010-09-07,张萌萌,本人
919,金陵药业,沈志龙,董事、高管,10000.0,41700.0,竞价交易,2010-10-26,2010-10-28,沈志龙,本人
930,丰原生化,李北,董事,20000.0,20000.0,竞价交易,2010-05-04,2010-05-06,李北,本人
930,中粮生化,史公之,高管,800.0,800.0,竞价交易,2010-06-01,2010-06-10,冯波,配偶
933,神火股份,周洪钧,董事,800.0,800.0,竞价交易,2010-03-22,2010-03-29,郭婉姝,配偶
933,神火股份,赵奇,董事,1000.0,29917.0,竞价交易,2010-11-01,2010-11-05,赵奇,本人
957,中通客车,时洪功,董事、高管,100.0,100.0,竞价交易,2010-11-25,2010-11-29,于平,配偶
962,东方钽业,姜滨,高管,400.0,400.0,竞价交易,2010-01-12,2010-01-14,姜莉,兄弟姐妹
966,长源电力,沈冶,董事、高管,500.0,500.0,竞价交易,2010-05-04,2010-05-07,沈长镇,父母
967,上风高科,汪惠琳,高管,1000.0,1000.0,竞价交易,2010-04-30,2010-05-06,陈小英,配偶
972,*ST中基,成屹,高管,1700.0,1700.0,竞价交易,2010-01-22,2010-01-26,成琳,兄弟姐妹
973,佛塑科技,冯兆征,董事,100.0,400.0,竞价交易,2010-01-08,2010-01-12,冯敬仪,兄弟姐妹
973,佛塑科技,徐勇,董事,800.0,800.0,竞价交易,2010-05-07,2010-05-12,吴凝,配偶
976,春晖股份,张竹源,监事,2600.0,2600.0,竞价交易,2010-05-06,2010-05-10,黄红红,配偶
987,广州友谊,邓美薇,董事、高管,3000.0,119831.0,竞价交易,2010-06-07,2010-06-10,邓美薇,本人
989,九芝堂,徐德安,监事,4000.0,4000.0,竞价交易,2010-03-16,2010-05-24,徐德新,兄弟姐妹
989,九芝堂,孙晓波,董事,2000.0,2000.0,竞价交易,2010-04-09,2010-04-13,魏菲,配偶
995,ST皇台,殷广智,董事,9600.0,9600.0,竞价交易,2010-10-19,2010-10-21,解芳,配偶
997,新大陆,孙亚力,董事、高管,10000.0,10000.0,竞价交易,2010-03-03,2010-03-05,孙鲁娜,兄弟姐妹
998,隆平高科,袁定江,董事、高管,1000.0,4458143.0,竞价交易,2010-06-24,2010-06-28,袁隆平,父母
1696,宗申动力,胡显源,董事、高管,80000.0,80000.0,竞价交易,2010-02-09,2010-02-11,胡显源,本人
1696,宗申动力,左宗信,高管,54100.0,54100.0,竞价交易,2010-04-29,2010-05-03,左宗信,本人
1696,宗申动力,左宗申,董事,620000.0,23825000.0,竞价交易,2010-05-19,2010-05-31,左宗申,本人
1896,豫能控股,李戈,高管,3000.0,3000.0,竞价交易,2010-12-27,2010-12-29,詹述杰,父母
2001,新和成,王正江,董事,100.0,100.0,竞价交易,2010-12-07,2010-12-09,王正鲁,兄弟姐妹
2007,华兰生物,孙振国,监事,1400.0,2240.0,竞价交易,2010-05-26,2010-05-28,孙振国,本人
2007,华兰生物,马小伟,监事,500.0,500.0,竞价交易,2010-06-01,2010-06-03,马小伟,本人
2008,大族激光,李志坚,高管,900.0,900.0,竞价交易,2010-03-31,2010-04-02,李志红,兄弟姐妹
2013,中航精机,万方斌,高管,2000.0,2000.0,竞价交易,2010-06-11,2010-06-18,李红梅,配偶
2014,永新股份,江天宝,监事,66528.0,97713.0,股权激励,2010-07-16,2010-07-21,江天宝,本人
2017,东信和平,杨有为,董事,800.0,800.0,竞价交易,2010-07-06,2010-07-08,张隽,子女
2019,*ST鑫富,郑世明,监事,500.0,500.0,竞价交易,2010-09-15,2010-09-17,郑清溪,父母
2020,京新药业,吕钢,董事、高管,5070000.0,30192220.0,大宗交易,2010-01-27,2010-02-23,吕钢,本人
2023,海特高新,徐晓聚,董事,10000.0,10000.0,竞价交易,2010-05-19,2010-05-21,黄东冬,配偶
2023,海特高新,林莉,高管,100.0,100.0,竞价交易,2010-08-12,2010-08-16,王伟,配偶
2026,山东威达,杨明燕,董事,1113108.0,43587804.0,竞价交易,2010-05-24,2010-05-27,山东威达集团有限公司,受控法人
2026,山东威达,杨明燕,董事,330200.0,44722255.0,竞价交易,2010-06-07,2010-06-09,山东威达集团有限公司,受控法人
2028,思源电气,陈邦栋,董事、高管,4000.0,4000.0,竞价交易,2010-11-12,2010-11-17,陈邦杰,兄弟姐妹
2031,巨轮股份,吴映雄,高管,50700.0,50700.0,竞价交易,2010-03-08,2010-03-10,陈芙蓉,父母
2035,华帝股份,黄启均,董事、高管,2000.0,2000.0,竞价交易,2010-01-11,2010-01-13,黄燕梅,兄弟姐妹
2035,华帝股份,刘伟,高管,4200.0,4200.0,竞价交易,2010-10-08,2010-10-13,张国茜,配偶
2038,双鹭药业,徐明波,董事、高管,8320.0,55221970.0,竞价交易,2010-07-20,2010-07-23,徐明波,本人
2041,登海种业,赵久然,董事,100.0,100.0,竞价交易,2010-10-15,2010-10-19,赵容萱,子女
2045,国光电器,陈锦棋,董事,1200.0,1200.0,竞价交易,2010-01-15,2010-01-20,何红梅,配偶
2045,国光电器,周海昌,董事、高管,10000.0,10000.0,竞价交易,2010-05-04,2010-05-06,房卫红,配偶
2047,成霖股份,何世忠,董事,10000.0,10000.0,竞价交易,2010-04-22,2010-04-26,徐凤兰,配偶
2050,三花股份,刘斐,高管,1000.0,1000.0,竞价交易,2010-11-24,2010-11-26,蒋纹,配偶
2051,中工国际,罗艳,董事、高管,48000.0,48000.0,竞价交易,2010-03-04,2010-03-08,罗艳,本人
2051,中工国际,王惠芳,高管,100.0,100.0,竞价交易,2010-06-22,2010-06-24,黄卫中,配偶
2053,云南盐化,孔利华,董事,2000.0,2000.0,竞价交易,2010-09-14,2010-09-16,杨嘉平,配偶
2054,德美化工,刘洪山,董事,500.0,500.0,竞价交易,2010-09-21,2011-04-20,刘艳,兄弟姐妹
2056,横店东磁,任国良,监事,300.0,300.0,竞价交易,2010-06-30,2010-07-01,任庆萍,兄弟姐妹
2056,横店东磁,池玉清,监事,100.0,100.0,竞价交易,2010-11-08,2010-11-10,池玉清,本人
2060,粤水电,冯宝珍,高管,1600.0,1600.0,竞价交易,2010-11-04,2010-11-08,李辉,配偶
2061,江山化工,邢江南,董事,500.0,500.0,竞价交易,2010-02-01,2010-02-05,姜丽菊,配偶
2062,宏润建设,沈功浩,监事,6000.0,6000.0,竞价交易,2010-03-15,2010-03-18,沈玲美,子女
2062,宏润建设,赵余夫,高管,800.0,800.0,竞价交易,2010-08-04,2010-08-06,赵菊兰,兄弟姐妹
2062,宏润建设,沈功浩,监事,7800.0,7800.0,竞价交易,2010-09-28,2010-10-13,沈金星,兄弟姐妹
2063,远光软件,梅洁,监事,600.0,600.0,竞价交易,2010-03-25,2010-03-27,吴敏,父母
2064,华峰氨纶,尤小平,董事,100000.0,1740000.0,竞价交易,2010-01-21,2010-01-26,尤小燕,兄弟姐妹
2064,华峰氨纶,陈林真,董事、高管,10000.0,13295000.0,竞价交易,2010-12-21,2010-12-23,陈林真,本人
2066,瑞泰科技,胡洁,监事,2700.0,4950.0,竞价交易,2010-12-28,2010-12-30,彭坤妹,父母
2067,景兴纸业,盛晓英,董事,100.0,100.0,竞价交易,2010-02-10,2010-02-12,张爱良,配偶
2067,景兴纸业,聂荣坤,董事,10500.0,10500.0,竞价交易,2010-05-18,2010-05-20,聂宪芳,兄弟姐妹
2067,景兴纸业,柳春香,董事,41800.0,41800.0,竞价交易,2010-08-19,2010-08-23,柳广义,兄弟姐妹
2067,景兴纸业,沈守贤,监事,1200.0,1200.0,竞价交易,2010-11-01,2010-11-04,沈海良,兄弟姐妹
2068,黑猫股份,夏跃中,董事,2600.0,2600.0,竞价交易,2010-11-24,2010-11-26,夏颖,子女
2087,新野纺织,许勤芝,董事、高管,20000.0,26826.0,竞价交易,2010-05-06,2010-05-12,许勤芝,本人
2088,鲁阳股份,盛新太,董事、高管,4300.0,455033.0,竞价交易,2010-06-18,2010-06-22,崔维梅,配偶
2089,新海宜,陈桂芬,监事,600.0,600.0,竞价交易,2010-07-16,2010-07-21,陈桂芳,兄弟姐妹
2089,新海宜,陈桂芬,监事,600.0,600.0,竞价交易,2010-09-21,2011-04-20,陈桂芳,兄弟姐妹
2089,新海宜,陈桂芬,监事,1000.0,1000.0,竞价交易,2010-11-22,2011-04-20,陈霁玥,子女
2089,新海宜,陈桂芬,监事,500.0,1100.0,竞价交易,2010-12-28,2010-12-30,陈桂芳,兄弟姐妹
2091,江苏国泰,郭军,高管,500.0,50000.0,竞价交易,2010-03-02,2010-03-04,郭军,本人
2091,江苏国泰,赵鸣,监事,500.0,500.0,竞价交易,2010-11-18,2010-11-22,赵桢,兄弟姐妹
2092,中泰化学,娄岗,董事,3000.0,3000.0,竞价交易,2010-12-24,2010-12-28,娄红,兄弟姐妹
2095,生意宝,朱炯,监事,7600.0,7600.0,竞价交易,2010-11-30,2010-12-02,朱铭,兄弟姐妹
2097,山河智能,唐彪,高管,800.0,1600.0,竞价交易,2010-05-10,2010-05-12,唐海英,兄弟姐妹
2097,山河智能,彭剑锋,董事,8000.0,8000.0,竞价交易,2010-10-25,2010-10-29,彭亚拉,配偶
2097,山河智能,何清华,董事、高管,1500.0,1500.0,竞价交易,2010-12-06,2010-12-08,何兆元,兄弟姐妹
2099,海翔药业,李维金,董事、高管,5600.0,5600.0,竞价交易,2010-10-15,2010-10-19,李维国,兄弟姐妹
2105,信隆实业,周杰,证券事务代表,600.0,600.0,竞价交易,2010-11-17,2010-11-19,李文茜,配偶
2106,莱宝高科,王士敏,高管,1000.0,1000.0,竞价交易,2010-05-25,2010-05-27,王敏卿,兄弟姐妹
2107,沃华医药,田开吉,董事、高管,5000.0,2286947.0,竞价交易,2010-01-29,2010-02-02,田开吉,本人
2109,兴化股份,曹西平,监事,200.0,200.0,竞价交易,2010-08-18,2010-08-20,李青兰,配偶
2111,威海广泰,王军,证券事务代表,200.0,200.0,竞价交易,2010-04-28,2010-04-30,于起艳,配偶
2114,罗平锌电,杨海峰,董事,1400.0,1400.0,竞价交易,2010-01-20,2010-01-22,杨海峰,本人
2119,康强电子,冯小龙,董事、高管,2000.0,2000.0,竞价交易,2010-02-11,2010-02-13,冯桂英,兄弟姐妹
2122,天马股份,罗继伟,董事,1000.0,1000.0,竞价交易,2010-10-15,2010-10-19,严曙光,配偶
2127,新民科技,柳维特,董事、高管,2000.0,2000.0,竞价交易,2010-01-07,2010-01-09,柳维娜,兄弟姐妹
2127,新民科技,姚晓敏,董事,500.0,500.0,竞价交易,2010-04-21,2010-04-23,姚惟尔,子女
2128,露天煤业,穆延荣,董事,400.0,400.0,竞价交易,2010-02-25,2010-02-27,冯占九,配偶
2128,露天煤业,王树东,董事,3000.0,3000.0,竞价交易,2010-10-13,2010-10-15,肖淑萍,配偶
2129,中环股份,吴世国,董事,200.0,200.0,竞价交易,2010-10-08,2010-10-13,吴士兰,兄弟姐妹
2132,恒星科技,陈丙章,董事,2000.0,2000.0,竞价交易,2010-05-28,2010-06-01,陈鹏飞,子女
