交易代码,公司名称,董监高姓名,职务,变动数,变动后持股数,变动原因,变动日期,填报日期,股份变动人姓名,变动人与董监高的关系
404,华意压缩,朱金松,董事、高管,54800.0,547300.0,竞价交易,2016-09-02,2016-09-05,朱金松,本人
404,华意压缩,吴景华,高管,4700.0,183000.0,竞价交易,2016-10-24,2016-10-25,吴景华,本人
404,华意压缩,吴巍屿,董事、高管,50000.0,222700.0,竞价交易,2016-11-09,2016-11-10,吴巍屿,本人
411,英特集团,包志虎,董秘、高管,5000.0,5000.0,竞价交易,2016-01-04,2016-01-05,包志虎,本人
411,英特集团,赵培红,高管,500.0,,竞价交易,2016-02-26,2016-02-29,赵培新,兄弟姐妹
413,东旭光电,王青飞,证券事务代表,2000.0,52000.0,竞价交易,2016-09-30,2016-10-10,王青飞,本人
421,南京公用,杨国平,董事,2000.0,,竞价交易,2016-11-02,2016-11-03,任杏仙,父母
422,湖北宜化,师耀强,监事,17000.0,17000.0,竞价交易,2016-08-30,2016-08-31,师耀强,本人
428,华天酒店,侯跃,董事,10000.0,,竞价交易,2016-05-03,2016-05-04,侯华,兄弟姐妹
429,粤高速B,操宇,董事,150000.0,150000.0,竞价交易,2016-12-14,2016-12-15,操宇,本人
506,中润资源,石鹏,董事、高管,83800.0,83800.0,竞价交易,2016-12-09,2016-12-12,石鹏,本人
510,金路集团,刘祥彬,董事、高管,4200.0,,竞价交易,2016-05-04,2016-05-05,刘祥荣,兄弟姐妹
514,渝开发,张咏梅,监事,500.0,,竞价交易,2016-03-31,2016-04-01,张咏松,兄弟姐妹
516,国际医学,曹鹤玲,董事,649980.0,18703108.0,竞价交易,2016-01-22,2016-01-25,曹鹤玲,本人
516,国际医学,曹鹤玲,董事,2346163.0,,竞价交易,2016-07-28,2016-07-29,深圳市元帆信息咨询有限公司,受控法人
517,荣安地产,余亚萍,监事,2000.0,,竞价交易,2016-07-29,2016-08-01,徐宗权,配偶
518,四环生物,徐小娟,独立董事,1000.0,1000.0,竞价交易,2016-10-26,2016-10-27,徐小娟,本人
519,江南红箭,王霞,监事,400.0,,竞价交易,2016-01-06,2016-01-07,王敏,兄弟姐妹
521,美菱电器,寇化梦,董事,1000.0,,竞价交易,2016-08-30,2016-08-31,杨品秀,配偶
526,银润投资,姬浩,董事、高管,800.0,,竞价交易,2016-02-02,2016-02-03,姬扬,兄弟姐妹
529,广弘控股,陈增玲,高管,2000.0,,竞价交易,2016-05-17,2016-05-18,陈增健,兄弟姐妹
534,万泽股份,陈伟岳,独立董事,1000.0,,竞价交易,2016-10-13,2016-10-14,李秋月,配偶
538,云南白药,杨昌红,董事,1000.0,,竞价交易,2016-05-30,2016-05-31,彭永芳,配偶
541,佛山照明,黄玉芬,证券事务代表,2200.0,5190.0,竞价交易,2016-02-02,2016-02-03,黄玉芬,本人
541,佛山照明,陈炳辉,董事,10000.0,10000.0,竞价交易,2016-03-11,2016-03-14,陈炳辉,本人
541,佛山照明,程科,董事,1200.0,,竞价交易,2016-11-15,2016-11-16,张华,配偶
553,沙隆达A,刘志明,高管,4500.0,,竞价交易,2016-10-24,2016-10-25,张红敏,配偶
558,莱茵体育,秦吉宏,高管,48900.0,48900.0,竞价交易,2016-01-29,2016-02-01,秦吉宏,本人
558,莱茵体育,徐超,董秘、高管,28000.0,40600.0,竞价交易,2016-02-01,2016-02-02,徐超,本人
558,莱茵体育,周小霞,监事,50000.0,50000.0,竞价交易,2016-06-24,2016-06-27,周小霞,本人
559,万向钱潮,潘文标,董事,5000.0,11200.0,竞价交易,2016-11-10,2016-11-11,潘文标,本人
559,万向钱潮,张守国,董事,500.0,,竞价交易,2016-12-01,2016-12-02,李雪囡,配偶
560,昆百大A,潘斯佳,高管,10000.0,10000.0,竞价交易,2016-02-24,2016-02-25,潘斯佳,本人
560,昆百大A,代文娟,高管,18200.0,28858.0,竞价交易,2016-03-04,2016-03-07,代文娟,本人
565,渝三峡A,杨俊,独立董事,2000.0,,竞价交易,2016-10-14,2016-10-17,杨平,兄弟姐妹
566,海南海药,周庆国,监事,800.0,,竞价交易,2016-01-19,2016-01-20,周华英,兄弟姐妹
572,海马汽车,刘海权,董事、高管,9000.0,,竞价交易,2016-12-26,2016-12-27,王蕾,配偶
573,粤宏远A,王连莹,董事、高管,100.0,,竞价交易,2016-10-10,2016-10-11,王纯,兄弟姐妹
576,广东甘化,方小潮,高管,300.0,,竞价交易,2016-01-06,2016-01-07,方正鸿,子女
593,大通燃气,李莉,独立董事,1600.0,,竞价交易,2016-07-22,2016-07-25,刘军,配偶
595,宝塔实业,甄海洋,董事、高管,5700.0,,竞价交易,2016-01-11,2016-01-12,李冬华,配偶
597,东北制药,张利东,董秘,1400.0,3848.0,竞价交易,2016-11-04,2016-11-07,张利东,本人
599,青岛双星,宋海林,监事,100.0,,竞价交易,2016-03-04,2016-03-07,宋江林,兄弟姐妹
600,建投能源,米大斌,董事,2400.0,,竞价交易,2016-05-12,2016-05-13,米艳秋,兄弟姐妹
601,韶能股份,邱啟华,高管,7900.0,43230.0,竞价交易,2016-01-12,2016-01-13,邱啟华,本人
601,韶能股份,袁勇会,高管,3100.0,,竞价交易,2016-05-04,2016-05-05,秦叶培,配偶
601,韶能股份,李义峰,监事,700.0,,竞价交易,2016-06-13,2016-06-14,李嘉健,子女
603,盛达矿业,王海,监事,300000.0,,竞价交易,2016-09-28,2016-09-29,张素华,配偶
609,绵世股份,郑宽,董事、高管,89000.0,21037729.0,竞价交易,2016-01-13,2016-01-14,郑宽,本人
609,绵世股份,王瑞,董事,194300.0,1058700.0,竞价交易,2016-02-01,2016-02-03,王瑞,本人
612,焦作万方,杨保全,董事,6000.0,,竞价交易,2016-07-05,2016-07-06,郭利君,配偶
625,长安汽车,袁明学,高管,400.0,,竞价交易,2016-04-13,2016-04-14,袁曲,兄弟姐妹
625,长安汽车,李庆文,独立董事,15000.0,,竞价交易,2016-06-29,2016-06-30,李庆武,兄弟姐妹
625,长安汽车,李庆文,独立董事,500.0,,竞价交易,2016-12-22,2016-12-23,李占玉,兄弟姐妹
629,*ST钒钛,王长民,高管,200000.0,200000.0,竞价交易,2016-11-02,2016-11-03,王长民,本人
629,*ST钒钛,张大德,董事,40000.0,,竞价交易,2016-12-30,2017-01-03,王晶,配偶
630,铜陵有色,蒋培进,董事,500.0,,竞价交易,2016-03-25,2016-03-28,蒋培芬,兄弟姐妹
631,顺发恒业,陈贵樟,董事,100.0,,竞价交易,2016-01-26,2016-01-27,陈贵明,兄弟姐妹
633,合金投资,张瑜,董事,29200.0,91801.0,竞价交易,2016-01-04,2016-01-05,张瑜,本人
633,*ST合金,冯健,监事,100.0,,竞价交易,2016-08-19,2016-08-22,张东齐,配偶
635,英力特,李智钦,高管,2500.0,,竞价交易,2016-06-30,2016-07-01,李智华,兄弟姐妹
637,茂化实华,曹光明,董事、高管,4000.0,,竞价交易,2016-11-14,2016-11-15,曹林英,兄弟姐妹
638,万方发展,刘戈林,董秘、高管,549900.0,549900.0,竞价交易,2016-07-29,2016-08-01,刘戈林,本人
638,万方发展,刘戈林,董秘、高管,234300.0,784200.0,竞价交易,2016-09-19,2016-09-20,刘戈林,本人
639,西王食品,于小镭,独立董事,5000.0,,竞价交易,2016-10-18,2016-10-19,杜军,配偶
651,格力电器,董明珠,董事、高管,1000.0,43821492.0,竞价交易,2016-01-14,2016-01-15,董明珠,本人
651,格力电器,董明珠,董事、高管,30000.0,44238492.0,竞价交易,2016-02-01,2016-02-02,董明珠,本人
651,格力电器,杨永兴,证券事务代表,200.0,,竞价交易,2016-09-06,2016-09-07,魏玲,配偶
651,格力电器,望靖东,董秘、高管,24800.0,753674.0,竞价交易,2016-11-21,2016-11-22,望靖东,本人
651,格力电器,董明珠,董事、高管,20000.0,44318492.0,竞价交易,2016-12-20,2016-12-21,董明珠,本人
656,金科股份,黄红云,董事,2800.0,,竞价交易,2016-05-09,2016-05-10,黄洪英,兄弟姐妹
661,长春高新,安吉祥,董事、高管,2700.0,10700.0,竞价交易,2016-05-05,2016-05-06,安吉祥,本人
663,永安林业,陈振宗,董事、高管,500.0,,竞价交易,2016-04-06,2016-04-07,陈凤霞,兄弟姐妹
667,美好集团,刘海辉,高管,1000.0,,竞价交易,2016-08-15,2016-08-16,莫丽芳,配偶
669,金鸿能源,陈义和,董事,434604.0,,大宗交易,2016-07-12,2016-07-13,新能国际投资有限公司,受控法人
669,金鸿能源,陈义和,董事,550000.0,,竞价交易,2016-09-02,2016-09-05,新能国际投资有限公司,受控法人
669,金鸿能源,杨英忠,高管,100.0,,竞价交易,2016-11-17,2016-11-18,杨英芬,兄弟姐妹
670,盈方微,丁强,监事,1000.0,,竞价交易,2016-01-14,2016-01-15,丁正,兄弟姐妹
672,上峰水泥,俞锋,董事、高管,2882944.0,,竞价交易,2016-01-12,2016-01-13,浙江上峰控股集团有限公司,受控法人
673,当代东方,王东红,董事,81669.0,81669.0,竞价交易,2016-01-27,2016-01-28,王东红,本人
673,当代东方,王东红,董事,20100.0,101769.0,竞价交易,2016-02-01,2016-02-02,王东红,本人
673,当代东方,王东红,董事,349200.0,1667138.0,竞价交易,2016-04-26,2016-04-27,王东红,本人
673,当代东方,蔡凌芳,董事、高管,100000.0,700000.0,竞价交易,2016-06-07,2016-06-08,蔡凌芳,本人
676,智度股份,尤笑冰,监事,10000.0,,竞价交易,2016-09-23,2016-09-26,刘朝晖,配偶
677,*ST海龙,李光,独立董事,3100.0,3100.0,竞价交易,2016-03-10,2016-03-11,李光,本人
682,东方电子,曲之萍,独立董事,8900.0,8900.0,竞价交易,2016-07-21,2016-07-22,曲之萍,本人
687,华讯方舟,吴光胜,董事、高管,200000.0,200000.0,竞价交易,2016-03-08,2016-03-09,吴光胜,本人
697,炼石有色,张政,董事、高管,1495901.0,140049602.0,竞价交易,2016-01-14,2016-01-15,张政,本人
697,炼石有色,赵更申,独立董事,6000.0,6000.0,竞价交易,2016-04-12,2016-04-13,赵更申,本人
705,浙江震元,宋逸婷,董事、高管,1200.0,,竞价交易,2016-01-12,2016-01-13,孟明霞,父母
712,锦龙股份,杨志茂,董事,300000.0,66300000.0,竞价交易,2016-01-06,2016-01-07,杨志茂,本人
716,黑芝麻,覃旦武,高管,16000.0,,竞价交易,2016-11-29,2016-11-30,覃旦文,兄弟姐妹
716,黑芝麻,张志浩,独立董事,4000.0,,竞价交易,2016-12-27,2016-12-28,甘素明,配偶
721,西安饮食,胡昌民,董事,102000.0,102000.0,竞价交易,2016-02-18,2016-02-19,胡昌民,本人
721,西安饮食,朱一冬,监事,4200.0,,竞价交易,2016-10-19,2016-10-20,郑晓川,配偶
725,京东方A,冯强,高管,118400.0,,竞价交易,2016-12-15,2016-12-16,冯伟,兄弟姐妹
726,鲁泰B,潘平利,高管,2100.0,55000.0,竞价交易,2016-02-29,2016-03-01,潘平利,本人
726,鲁泰B,潘平利,高管,2300.0,57100.0,竞价交易,2016-07-06,2016-07-07,潘平利,本人
727,华东科技,司云聪,董事,500.0,7015.0,竞价交易,2016-01-08,2016-01-11,司云聪,本人
729,燕京啤酒,丁广学,董事、高管,2000.0,,竞价交易,2016-06-01,2016-06-02,丁可,子女
729,燕京啤酒,周伟,高管,158000.0,,竞价交易,2016-07-04,2016-07-05,北京燕京啤酒投资有限公司,受控法人
732,泰禾集团,黄其森,董事、高管,5652825.0,,大宗交易,2016-07-18,2016-07-19,黄敏,兄弟姐妹
732,泰禾集团,朱进康,高管,300.0,,竞价交易,2016-09-21,2016-09-22,朱进一,兄弟姐妹
733,振华科技,王宁,高管,300.0,,竞价交易,2016-01-22,2016-01-25,王伟,兄弟姐妹
738,中航动控,蒋富国,董事,1300.0,,竞价交易,2016-01-20,2016-01-21,于青,配偶
738,中航动控,张姿,董事,800.0,,竞价交易,2016-03-02,2016-03-03,张家驹,父母
739,普洛药业,赵能选,高管,4000.0,,竞价交易,2016-01-27,2016-01-28,赵能进,兄弟姐妹
751,锌业股份,郭宗昌,独立董事,30000.0,,竞价交易,2016-10-11,2016-10-12,郭晓钰,子女
751,锌业股份,郭宗昌,独立董事,40000.0,,竞价交易,2016-11-30,2016-12-01,郭晓钰,子女
751,锌业股份,郭宗昌,独立董事,24000.0,,竞价交易,2016-12-01,2016-12-02,郭晓钰,子女
753,漳州发展,韩金鹏,董秘、董事,1794900.0,,竞价交易,2016-01-20,2016-01-21,福建漳龙集团有限公司,受控法人
755,山西三维,王巧萍,监事,4000.0,,竞价交易,2016-03-03,2016-03-04,山西省经济建设投资集团有限公司,受控法人
755,山西三维,王巧萍,监事,3000.0,,竞价交易,2016-04-06,2016-04-07,山西省经济建设投资集团有限公司,受控法人
755,山西三维,王巧萍,监事,3000.0,,竞价交易,2016-08-18,2016-08-19,山西省经济建设投资集团有限公司,受控法人
755,山西三维,张建华,独立董事,300.0,,竞价交易,2016-09-14,2016-09-20,朱海虎,配偶
759,中百集团,刘文兰,董事,200.0,5200.0,竞价交易,2016-09-08,2016-09-09,刘文兰,本人
776,广发证券,李秀林,董事,2600000.0,,竞价交易,2016-01-12,2016-01-13,吉林敖东药业集团股份有限公司,受控法人
776,广发证券,李秀林,董事,700000.0,,竞价交易,2016-05-09,2016-05-10,吉林敖东药业集团股份有限公司,受控法人
778,新兴铸管,王昌辉,监事,6000.0,25500.0,竞价交易,2016-05-09,2016-05-10,王昌辉,本人
782,美达股份,梁柏松,董事,1754812.0,1754812.0,竞价交易,2016-01-08,2016-01-11,梁柏松,本人
790,华神集团,王仁果,董事、高管,8190069.0,,竞价交易,2016-06-06,2016-06-07,王安全,父母
790,华神集团,王仁果,董事、高管,6767186.0,,竞价交易,2016-08-25,2016-08-26,王安全,父母
790,泰合健康,王仁果,董事、高管,1197500.0,,竞价交易,2016-10-31,2016-11-01,王安全,父母
790,泰合健康,王仁果,董事、高管,2103353.0,,竞价交易,2016-11-01,2016-11-02,王安全,父母
795,太原刚玉,厉宝平,董事,1500.0,1500.0,竞价交易,2016-01-06,2016-01-07,厉宝平,本人
795,英洛华,胡天高,董事,23000.0,,竞价交易,2016-06-16,2016-06-17,胡汪洋,子女
795,英洛华,姚湘盛,董事、高管,3200.0,,竞价交易,2016-07-08,2016-07-11,姚向东,兄弟姐妹
796,凯撒旅游,马逸雯,董事,23200.0,23200.0,竞价交易,2016-05-16,2016-05-17,马逸雯,本人
797,中国武夷,俞青,高管,4000.0,,竞价交易,2016-02-24,2016-02-25,俞敏,兄弟姐妹
798,中水渔业,陈明,董秘,4000.0,11381.0,竞价交易,2016-01-27,2016-01-28,陈明,本人
798,中水渔业,胡世保,董事、高管,7000.0,13000.0,竞价交易,2016-02-01,2016-02-02,胡世保,本人
807,云铝股份,姚斌,监事,1000.0,,竞价交易,2016-04-13,2016-04-14,姚青,兄弟姐妹
810,创维数字,郭利民,监事,5000.0,5000.0,竞价交易,2016-02-01,2016-02-02,郭利民,本人
811,烟台冰轮,陈殿欣,董事,100.0,,竞价交易,2016-01-08,2016-01-11,陈殿菊,兄弟姐妹
812,陕西金叶,张有强,高管,25000.0,100000.0,竞价交易,2016-01-05,2016-01-06,张有强,本人
816,智慧农业,周华,独立董事,2000.0,,竞价交易,2016-07-04,2016-07-05,李文军,配偶
821,京山轻机,李斌,独立董事,10200.0,,竞价交易,2016-06-30,2016-07-01,欧阳晶,配偶
822,山东海化,宋君荣,监事,11000.0,,竞价交易,2016-05-06,2016-05-09,宋冠睿,子女
828,东莞控股,王庆明,高管,1800.0,1800.0,竞价交易,2016-11-30,2016-12-01,王庆明,本人
830,鲁西化工,焦延滨,董事、高管,100.0,,竞价交易,2016-11-18,2016-11-21,焦峰,子女
833,贵糖股份,韦美钧,高管,500.0,,竞价交易,2016-02-16,2016-02-17,韦升彦,子女
835,长城动漫,赵锐勇,董事,813748.0,,竞价交易,2016-01-28,2016-01-29,长城影视文化企业集团有限公司,受控法人
837,秦川机床,付林兴,董秘、高管,1500.0,,竞价交易,2016-04-07,2016-04-08,王小池,配偶
839,中信国安,秦永忠,董事,100.0,,竞价交易,2016-10-21,2016-10-24,秦永川,兄弟姐妹
848,承德露露,王旭昌,高管,10000.0,106176.0,竞价交易,2016-01-19,2016-01-20,王旭昌,本人
848,承德露露,王秋敏,董事,15000.0,,竞价交易,2016-02-15,2016-02-16,王惠迪,子女
858,五粮液,杨韵霞,监事,1000.0,,竞价交易,2016-01-27,2016-01-28,杨厚君,父母
859,国风塑业,黄琼宜,董事,30000.0,30000.0,竞价交易,2016-02-26,2016-02-29,黄琼宜,本人
859,国风塑业,黄琼宜,董事,10000.0,40000.0,竞价交易,2016-03-29,2016-03-30,黄琼宜,本人
859,国风塑业,朱亦斌,高管,1000.0,,竞价交易,2016-04-07,2016-04-08,朱建明,兄弟姐妹
859,国风塑业,黄琼宜,董事,20000.0,60000.0,竞价交易,2016-05-20,2016-05-23,黄琼宜,本人
859,国风塑业,黄琼宜,董事,5000.0,70000.0,竞价交易,2016-06-03,2016-06-06,黄琼宜,本人
863,三湘股份,许文智,董事、高管,50000.0,10030942.0,竞价交易,2016-01-28,2016-01-29,许文智,本人
863,三湘股份,陈劲松,董事,50000.0,4100353.0,竞价交易,2016-02-29,2016-03-01,陈劲松,本人
877,天山股份,李雪芹,监事,2000.0,2000.0,竞价交易,2016-01-26,2016-01-27,李雪芹,本人
878,云南铜业,张劲锋,监事,9039013.0,,竞价交易,2016-01-25,2016-01-26,云南铜业(集团)有限公司,受控法人
878,云南铜业,张劲锋,监事,6005648.0,,竞价交易,2016-02-26,2016-02-29,云南铜业(集团)有限公司,受控法人
882,华联股份,刘义新,独立董事,1000.0,,竞价交易,2016-04-18,2016-04-19,魏亚贤,配偶
882,华联股份,李瑶,监事,2954545.0,,大宗交易,2016-07-08,2016-07-11,北京华联集团投资控股有限公司,受控法人
882,华联股份,马婕,董事,5000.0,,竞价交易,2016-09-26,2016-09-27,虞伟,配偶
883,湖北能源,张雪桂,高管,25000.0,55400.0,竞价交易,2016-12-08,2016-12-09,张雪桂,本人
890,法尔胜,赵军,董事、高管,1000.0,,竞价交易,2016-04-25,2016-04-26,赵敏,兄弟姐妹
900,现代投资,袁宇,董事,300.0,1050.0,竞价交易,2016-06-29,2016-06-30,袁宇,本人
900,现代投资,杜明辉,高管,5000.0,,竞价交易,2016-11-29,2016-11-30,杜士田,父母
903,云内动力,楼狄明,独立董事,500.0,,竞价交易,2016-05-26,2016-05-27,楼芳芳,兄弟姐妹
911,南宁糖业,梁戈夫,独立董事,200.0,,竞价交易,2016-05-11,2016-05-12,梁光铁,兄弟姐妹
918,嘉凯城,耿晓真,监事,2100.0,,竞价交易,2016-02-25,2016-02-26,许剑生,配偶
918,嘉凯城,王振国,高管,2000.0,,竞价交易,2016-11-09,2016-11-10,周蕴石,配偶
919,金陵药业,汤卫国,董事、高管,5000.0,153300.0,竞价交易,2016-01-11,2016-01-12,汤卫国,本人
919,金陵药业,李春敏,董事、高管,5000.0,151900.0,竞价交易,2016-02-23,2016-02-24,李春敏,本人
919,金陵药业,沈志龙,董事,30500.0,235200.0,竞价交易,2016-05-13,2016-05-16,沈志龙,本人
919,金陵药业,王锁金,高管,16700.0,167900.0,竞价交易,2016-12-16,2016-12-19,王锁金,本人
922,佳电股份,杜文朋,董事,600.0,,竞价交易,2016-12-05,2016-12-06,董莉平,配偶
925,众合科技,潘蓉,高管,1000.0,,竞价交易,2016-06-02,2016-06-03,李静芳,父母
927,一汽夏利,肖锦东,高管,2000.0,,竞价交易,2016-11-29,2016-11-30,肖亚东,兄弟姐妹
930,中粮生化,孙灯保,高管,14400.0,,竞价交易,2016-06-13,2016-06-14,邱兰兰,配偶
936,华西股份,吴秀琴,监事,2000.0,,竞价交易,2016-03-24,2016-03-25,吴勇,兄弟姐妹
936,华西股份,汤维清,董事,10000.0,,竞价交易,2016-08-31,2016-09-01,邵红霞,配偶
937,冀中能源,郭志武,监事,1000.0,,竞价交易,2016-04-13,2016-04-14,郭庆阳,子女
937,冀中能源,曹尧,监事,100.0,,竞价交易,2016-11-30,2016-12-01,曹超,兄弟姐妹
957,中通客车,贾开潜,高管,1900.0,,竞价交易,2016-08-11,2016-08-12,贾开钰,兄弟姐妹
958,东方能源,李固旺,董事,200.0,,竞价交易,2016-11-14,2016-11-15,李岁寒,子女
970,中科三环,李凌,董事,40000.0,130000.0,竞价交易,2016-01-11,2016-01-12,李凌,本人
970,中科三环,李凌,董事,100.0,,竞价交易,2016-05-27,2016-05-30,吴月明,父母
972,新中基,党延武,高管,10000.0,10000.0,竞价交易,2016-01-25,2016-01-26,党延武,本人
972,新中基,姚彬捷,董事,11100.0,61100.0,竞价交易,2016-03-01,2016-03-02,姚彬捷,本人
975,银泰资源,谢振玉,董事、高管,70900.0,,竞价交易,2016-11-30,2016-12-01,卢轶群,配偶
975,银泰资源,杨海飞,董事,50000.0,100000.0,竞价交易,2016-12-13,2016-12-14,杨海飞,本人
976,春晖股份,廖雁鸣,董事,10700.0,,竞价交易,2016-02-25,2016-02-26,廖鹊鸣,兄弟姐妹
976,春晖股份,王颖,高管,500.0,,竞价交易,2016-05-11,2016-05-12,孙岩,父母
976,春晖股份,陈伟奇,高管,500.0,,竞价交易,2016-07-15,2016-07-18,陈燕青,兄弟姐妹
976,春晖股份,宋凤明,监事,10000.0,,竞价交易,2016-12-29,2016-12-30,于仁星,配偶
981,银亿股份,吴希良,董事,25600.0,,竞价交易,2016-10-24,2016-10-25,吴奉孝,子女
983,西山煤电,贺志宏,高管,100.0,100.0,竞价交易,2016-11-09,2016-11-10,贺志宏,本人
990,诚志股份,秦宝剑,高管,54000.0,,竞价交易,2016-05-10,2016-05-11,秦光智,兄弟姐妹
993,闽东电力,吴良淼,监事,2100.0,,竞价交易,2016-05-03,2016-05-04,吴碧姬,兄弟姐妹
993,闽东电力,罗成忠,董事、高管,500.0,,竞价交易,2016-12-13,2016-12-14,罗祥忠,兄弟姐妹
997,新大陆,林建,董事、高管,250000.0,466000.0,竞价交易,2016-08-17,2016-08-18,林建,本人
999,华润三九,ZhengWei,独立董事,400.0,,竞价交易,2016-08-26,2016-08-29,李玉琴,父母
1696,宗申动力,胡显源,董事,13200.0,147075.0,竞价交易,2016-01-08,2016-01-11,胡显源,本人
1872,深赤湾A,郑林伟,监事,20000.0,,竞价交易,2016-02-19,2016-02-22,林亦颖,配偶
1872,深赤湾A,郑林伟,监事,13000.0,,竞价交易,2016-03-07,2016-03-08,林亦颖,配偶
1896,豫能控股,刘汴生,独立董事,1000.0,,竞价交易,2016-04-14,2016-04-15,刘潇,子女
1979,招商蛇口,刘清亮,监事,38000.0,38000.0,竞价交易,2016-01-18,2016-01-19,刘清亮,本人
2004,华邦健康,张松山,董事、高管,29020000.0,,大宗交易,2016-03-09,2016-03-10,张一卓,子女
2006,精功科技,周忠益,董事,3000.0,,竞价交易,2016-11-25,2016-11-28,周真平,子女
2009,天奇股份,李锋宝,监事,1200.0,,竞价交易,2016-12-09,2016-12-12,沈华,配偶
2010,传化股份,徐虎祥,董事、高管,5000.0,,竞价交易,2016-07-28,2016-07-29,徐芬娟,兄弟姐妹
2013,中航机电,郭廷仁,监事,3300.0,,竞价交易,2016-01-12,2016-01-13,曹艳芳,配偶
2013,中航机电,王伟,高管,1000.0,8500.0,竞价交易,2016-12-21,2016-12-22,王伟,本人
2016,世荣兆业,余劲,高管,3000.0,,竞价交易,2016-01-05,2016-01-06,余洁云,兄弟姐妹
2016,世荣兆业,陈卫汉,监事,600.0,,竞价交易,2016-09-07,2016-09-08,陈蔼仪,子女
2017,东信和平,施文忠,高管,2500.0,,竞价交易,2016-01-06,2016-01-07,季玲芬,配偶
2017,东信和平,周涌建,监事,500.0,,竞价交易,2016-07-21,2016-07-22,倪黎明,配偶
2018,华信国际,李文明,监事,600.0,,竞价交易,2016-04-21,2016-04-22,李文军,兄弟姐妹
2020,京新药业,周林,高管,1500.0,,竞价交易,2016-03-14,2016-03-15,周亚军,兄弟姐妹
2021,中捷资源,刘昌贵,董事、高管,10000.0,10000.0,竞价交易,2016-01-06,2016-01-07,刘昌贵,本人
2021,中捷资源,丁光平,董事,8000.0,8000.0,竞价交易,2016-05-30,2016-05-31,丁光平,本人
